lrate,l2_reg,batchsize,n_epochs,loss
0.3733249503445355,0.6522200213132648,753.0,1760.0,0.14229999999999998
0.2708581042238558,0.9792533248761576,1111.0,855.0,0.15069999999999995
0.6456161007129387,0.16090177516674264,1626.0,328.0,0.18410000000000004
0.5907944497811467,0.9692165431078139,570.0,753.0,0.13780000000000003
0.44603648558648634,0.7481813710415373,841.0,575.0,0.11850000000000005
0.3512737818023858,0.1995599488764992,1868.0,644.0,0.16890000000000005
0.45960183807381494,0.9082752871844397,849.0,1730.0,0.14129999999999998
0.37166590924598475,0.6513166638222664,1364.0,1986.0,0.13170000000000004
0.06379762856535531,0.7271794896759688,1081.0,146.0,0.12460000000000004
0.33995036499585596,0.03095126575811702,915.0,51.0,0.1955
0.6998145943490303,0.5771335593296824,629.0,251.0,0.13790000000000002
0.16617689564797888,0.7408596623663022,54.0,1344.0,0.11429999999999996
0.2850552598117916,0.6765341826947201,562.0,6.0,0.11499999999999999
0.17792006492249435,0.30782657873881025,1643.0,1296.0,0.135
0.7003117100855641,0.660185545480206,1111.0,1511.0,0.1743
0.5109089488950764,0.007339290022700173,1298.0,1720.0,0.17500000000000004
0.04401399327720079,0.8807368501359326,858.0,1724.0,0.20730000000000004
0.6812403170946345,0.4971619883178521,689.0,1039.0,0.16920000000000002
0.3624700051734383,0.4090531246472956,351.0,165.0,0.16459999999999997
0.9068242777382225,0.935900963376629,1261.0,830.0,0.12739999999999996
0.17609218271772942,0.8103861892689584,28.0,1205.0,0.11009999999999998
0.15426684856842593,0.8070192919677224,96.0,1211.0,0.13339999999999996
0.14854100069035459,0.8337919989006286,56.0,1393.0,0.13190000000000002
0.00559832076315861,0.5311017448893555,269.0,1059.0,0.1159
0.22710408205553784,0.7870807574866675,322.0,1546.0,0.12670000000000003
0.0871947032053486,0.42815562521048656,42.0,1185.0,0.11380000000000001
0.07734827172899011,0.3691043517104239,430.0,1134.0,0.14
0.9143460602261677,0.45218668741699913,168.0,1991.0,0.15739999999999998
0.813069049977696,0.2978599598840419,463.0,936.0,0.17010000000000003
0.10080222796476439,0.5846531136302413,183.0,449.0,0.12250000000000005
0.25923431706397937,0.17439808618015978,217.0,1542.0,0.1664
0.016398035667803124,0.2634810923417692,442.0,1199.0,0.12370000000000003
0.5334843704662301,0.05826520700272825,48.0,1890.0,0.138
0.21620986384467628,0.992903867835226,1936.0,707.0,0.11819999999999997
0.30093335894578827,0.3963066703261846,736.0,950.0,0.13039999999999996
0.10936056006396004,0.11841904833365818,1613.0,542.0,0.15759999999999996
0.005925701932207927,0.6085141330038745,993.0,1444.0,0.1451
0.43533770052869664,0.4726185987456923,553.0,1634.0,0.14570000000000005
0.5996325958097874,0.21582882074972268,1786.0,771.0,0.13770000000000004
0.41840615884884785,0.5354289241967378,1523.0,1865.0,0.14200000000000002
0.2338296474535042,0.35562647606909453,21.0,1294.0,0.18100000000000005
0.3246903920341897,0.10168956244769595,353.0,909.0,0.15600000000000003
0.9992993530054823,0.6897301484944716,147.0,597.0,0.24570000000000003
0.1183808690579008,0.6174630653900741,796.0,1130.0,0.1321
0.5660658015023226,0.42427359163194267,635.0,486.0,0.21909999999999996
0.38487537135110605,0.9449686794854375,1186.0,832.0,0.11780000000000002
0.057578741264539934,0.8438665615006332,505.0,1622.0,0.17369999999999997
0.4863361480879444,0.7603866986643919,1416.0,1399.0,0.17759999999999998
0.18766690930205077,0.7051417943958307,916.0,1269.0,0.13890000000000002
0.760707997004981,0.529048756191349,253.0,400.0,0.16290000000000004
0.4110158076665834,0.24492526968622758,95.0,1840.0,0.15649999999999997
0.26838685551758035,0.3395637514255016,1046.0,681.0,0.11499999999999999
0.3080149182816616,0.6347090074668048,624.0,1465.0,0.14039999999999997
0.6243520681792329,0.9007020991291301,349.0,1034.0,0.13219999999999998
0.042385279197572207,0.8694957429865948,1792.0,1122.0,0.11929999999999996
0.18881426789444045,0.4495112198464105,118.0,1371.0,0.136
0.4782032119160171,0.5665792228287873,932.0,349.0,0.15249999999999997
0.1364665245354624,0.493386907674725,1144.0,1648.0,0.15890000000000004
0.36053812395386947,0.31067245665944365,737.0,1220.0,0.13560000000000005
0.03562042583379412,0.7246482409352508,413.0,1779.0,0.13390000000000002
0.24708724458279718,0.7631848194244726,286.0,236.0,0.1169
0.08167248993446474,0.38424272335792264,518.0,984.0,0.124
0.2101951800730763,0.9575108374337524,220.0,885.0,0.13859999999999995
0.5417199131082412,0.8035438079350002,819.0,775.0,0.15280000000000005
0.16140541873768,0.6554715872870751,648.0,1931.0,0.12990000000000002
0.28498079424677625,0.8413434521268734,106.0,1179.0,0.13529999999999998
0.3338743243443384,0.7305314772739389,35.0,1340.0,0.13639999999999997
0.09388019894576394,0.9235339199568418,181.0,1077.0,0.13290000000000002
0.13244666895271878,0.5622171186439282,390.0,1510.0,0.12780000000000002
0.023114734806100615,0.6666419454964585,285.0,1268.0,0.13660000000000005
0.3874702112523221,0.9752709550557137,23.0,996.0,0.14800000000000002
0.1753143880397303,0.7843294520976166,72.0,1604.0,0.12770000000000004
0.20120726188990248,0.9997510270046179,481.0,1705.0,0.11429999999999996
0.2098242366726609,0.8760403599762437,222.0,1767.0,0.13639999999999997
0.24199963284505235,0.4263499851476329,573.0,1443.0,0.11850000000000005
0.0017554828271952039,0.9964581536149222,476.0,1555.0,0.1251
0.45453371807996423,0.9071636780794516,867.0,1666.0,0.14470000000000005
0.058475659698746504,0.1550817422689641,691.0,1931.0,0.12680000000000002
0.6723744371847181,0.2618978205961854,315.0,1811.0,0.13970000000000005
0.1548497193579181,0.5981670365293534,130.0,1092.0,0.122
0.11966730628299975,0.3194836681217935,377.0,1709.0,0.14500000000000002
0.3165457806790805,0.5046604890754225,1355.0,1186.0,0.19979999999999998
0.280888322517912,0.8254894537147927,449.0,1580.0,0.12780000000000002
0.08165027942179437,0.6907143184414117,565.0,1339.0,0.14739999999999998
0.8271461123322452,0.46391447713292455,785.0,1992.0,0.1502
0.3463459130514205,0.22626519777882204,179.0,612.0,0.11870000000000003
0.40459993360679714,0.9986956391697148,235.0,1494.0,0.12629999999999997
0.2589694307026699,0.6300904337983299,22.0,865.0,0.13570000000000004
0.9971571046263983,0.7428762847179569,1001.0,1249.0,0.13460000000000005
0.19751209295242678,0.5444087664353402,1259.0,1432.0,0.1521
0.75298622294867,0.5107307408037564,690.0,106.0,0.15680000000000005
0.4378921181541232,0.36023905922166877,339.0,737.0,0.15280000000000005
0.2957601965349865,0.8637978890989619,606.0,947.0,0.12190000000000001
0.16953587359461753,0.7101000254527703,1519.0,813.0,0.13160000000000005
0.5181495836597744,0.7795830410008797,1986.0,1319.0,0.14280000000000004
0.1075387465422092,0.9360067546638537,497.0,1689.0,0.12739999999999996
0.2319019191846564,0.5914865178059233,83.0,1029.0,0.13029999999999997
0.025102009183398083,0.42841919678370916,965.0,1138.0,0.12929999999999997
