lrate,l2_reg,batchsize,n_epochs,loss
0.10640960894713636,0.6200178472103554,97.0,1917.0,0.12719999999999998
0.30834628115418083,0.7834856341239443,1694.0,1378.0,0.14480000000000004
0.130430242828243,0.909925331949776,1586.0,1159.0,0.1259
0.16002462332384648,0.48009019752099924,1628.0,254.0,0.11909999999999998
0.6330339048327063,0.6709894476071763,140.0,1886.0,0.13639999999999997
0.325761003882303,0.3538049809071584,475.0,941.0,0.14739999999999998
0.0324989671091952,0.838345805099583,1510.0,458.0,0.11509999999999998
0.7825833463855588,0.1410517267360446,108.0,1548.0,0.16510000000000002
0.562150270732696,0.24395184704097983,552.0,764.0,0.20840000000000003
0.8433259169974672,0.7387844804575624,647.0,539.0,0.18310000000000004
0.7206391158486913,0.6317930121724863,1886.0,455.0,0.19740000000000002
0.6931766303331628,0.9273170037984515,1595.0,1949.0,0.1189
0.02014700847766726,0.06789300969536038,1742.0,572.0,0.15959999999999996
0.305564246842998,0.9012864764728218,808.0,1841.0,0.12749999999999995
0.7607394514925445,0.31915782628112976,270.0,1019.0,0.18359999999999999
0.9646940654312607,0.3169242093676462,1720.0,1568.0,0.19630000000000003
0.9381820797385538,0.144568363172342,664.0,1122.0,0.16690000000000005
0.9969988707397838,0.5407515633024528,1204.0,66.0,0.14770000000000005
0.307552552010357,0.47072092102790375,835.0,823.0,0.19889999999999997
0.4692730058399619,0.43878427561353706,1519.0,1233.0,0.136
0.47246887821069644,0.9872486695963025,1281.0,71.0,0.12150000000000005
0.6301849513595162,0.8478190154846137,1346.0,300.0,0.15039999999999998
0.4039549079918469,0.9724563170166035,1995.0,665.0,0.13360000000000005
0.6567792629104313,0.7908729650668098,1006.0,333.0,0.10919999999999996
0.0018925498753861736,0.8184453899786829,1064.0,308.0,0.12639999999999996
0.8654992754372974,0.7659008079655464,969.0,184.0,0.14080000000000004
0.5447651898813834,0.7037590785413198,1400.0,453.0,0.14329999999999998
0.22290433698716255,0.8676640099618846,1098.0,28.0,0.12329999999999997
0.6146740109018218,0.5765928321493239,934.0,395.0,0.15349999999999997
0.06715003820308027,0.6255727543422612,1440.0,691.0,0.13460000000000005
0.40315154915071283,0.7936070376610808,1190.0,158.0,0.15669999999999995
0.2093293268466245,0.9945810429486205,1896.0,880.0,0.13029999999999997
0.866517176466265,0.7120901340227477,839.0,590.0,0.15490000000000004
0.3958465160489646,0.5474218940059888,408.0,351.0,0.1533
0.5384395069381395,0.40042153002639624,1479.0,230.0,0.1482
0.695341083694634,0.9367341300010353,1178.0,982.0,0.11519999999999997
0.1048260930377851,0.8650126893719161,1787.0,736.0,0.15710000000000002
0.23455513222547086,0.6990182783041525,1317.0,1259.0,0.13249999999999995
