lrate,l2_reg,batchsize,n_epochs,loss
0.6942900346710859,0.5677109061320941,496.0,1712.0,0.14890000000000003
0.040407680094384446,0.28543282434869943,1429.0,699.0,0.12319999999999998
0.8651985079773777,0.7381224810899822,516.0,1065.0,0.16810000000000003
4.774631027848475e-05,0.7409860301348795,1144.0,1686.0,0.14959999999999996
0.20903390852281223,0.7376214635552552,1425.0,264.0,0.16469999999999996
0.40048466196590427,0.7472006885735475,1803.0,333.0,0.13970000000000005
0.8017400113795778,0.753051483137559,156.0,1783.0,0.13649999999999995
0.3070235118038901,0.38798667770768613,1254.0,85.0,0.15539999999999998
0.507032091158301,0.18335948268968072,191.0,1115.0,0.1633
0.33656776210657635,0.7398269066188153,1275.0,222.0,0.11329999999999996
0.6482137342857047,0.3772754075309277,309.0,992.0,0.13649999999999995
0.9775947527752267,0.5477806806966553,427.0,867.0,0.17769999999999997
0.3020507525123841,0.5698394625867167,1611.0,221.0,0.15259999999999996
0.933928093120116,0.6131350705030112,970.0,1968.0,0.18689999999999996
0.6530136285368177,0.9865367245122556,938.0,666.0,0.12080000000000002
0.0704228397050577,0.6037919664846031,378.0,808.0,0.11029999999999995
0.8557133538283633,0.8363335239206359,1710.0,175.0,0.14680000000000004
0.3986829958814345,0.17766383265656438,228.0,1067.0,0.1362
0.9550410431627059,0.07760131685685456,422.0,1263.0,0.19879999999999998
0.11713676601219658,0.6632602927529029,1340.0,1750.0,0.1563
0.08712833477694315,0.08110893450876944,61.0,1123.0,0.19340000000000002
0.4971945565736512,0.782767182958351,654.0,477.0,0.13060000000000005
0.2781939339352104,0.7273315529110755,1536.0,1336.0,0.1362
0.07702728202509534,0.5467569314143115,152.0,67.0,0.11839999999999995
0.5104475279336838,0.4525480317572522,1947.0,1041.0,0.13759999999999994
0.3874541245139783,0.5550610838667425,668.0,1512.0,0.15510000000000002
0.4215066212404939,0.3510042396391734,487.0,1135.0,0.14280000000000004
0.8316164938870105,0.8662087861125374,743.0,1699.0,0.1442
0.8808304744356964,0.6000822370246649,1565.0,1740.0,0.16659999999999997
0.11620358774846717,0.13083992514993503,710.0,1349.0,0.15880000000000005
0.9639125698820705,0.9711171975571181,130.0,683.0,0.13119999999999998
0.030124165246641632,0.6745492633833355,1721.0,759.0,0.13119999999999998
0.8406625243438399,0.24768128786825894,1575.0,890.0,0.17420000000000002
0.616932113577112,0.28851160031092404,780.0,607.0,0.1331
0.15019342532443514,0.36003596858589937,190.0,1876.0,0.1522
0.07560762417088618,0.13044490700480382,211.0,274.0,0.14
0.13527868435729662,0.05219651261344482,196.0,1792.0,0.12080000000000002
0.44219760190199986,0.9922948123963602,1798.0,1641.0,0.12190000000000001
0.25494120708640255,0.7910924517135953,1033.0,1752.0,0.13249999999999995
0.7124470908070041,0.4919707678018512,1207.0,823.0,0.12239999999999995
0.8531427416863087,0.9374394447194186,1894.0,1338.0,0.1321
0.4480309839312884,0.4404526246725744,1499.0,51.0,0.1522
0.39329758513784563,0.12890876931279827,1109.0,1048.0,0.13780000000000003
0.9811890640759007,0.08023835771749244,1724.0,806.0,0.15080000000000005
0.8013141966394582,0.6671550308697388,550.0,41.0,0.17000000000000004
0.9388848371095714,0.558056468017727,1071.0,725.0,0.135
0.14175081390811306,0.7977341879527952,1103.0,855.0,0.11619999999999997
0.9943090264928918,0.5507664762015896,960.0,1805.0,0.17859999999999998
0.1263520721244551,0.1246903407530312,1734.0,559.0,0.14370000000000005
0.06228200086604985,0.6772254846132932,761.0,1111.0,0.14329999999999998
0.5638981656762313,0.5980429249930748,688.0,1642.0,0.1452
0.861780264197573,0.5078165782151248,1940.0,172.0,0.19569999999999999
0.4594808085058737,0.44926484552185564,901.0,793.0,0.1291
0.8721521202997669,0.7343889767555936,1474.0,1071.0,0.12819999999999998
0.8566850722106507,0.08548902566167083,165.0,27.0,0.16479999999999995
0.9515304344935865,0.9858212842548575,941.0,1568.0,0.13390000000000002
0.31303770926464936,0.06701374667448279,678.0,986.0,0.13839999999999997
0.20637092121161116,0.4575920071259567,1072.0,725.0,0.11339999999999995
0.14945350781750333,0.38450242953078917,1698.0,1802.0,0.12190000000000001
0.7012220645909153,0.7590101579801605,249.0,123.0,0.13929999999999998
0.9372025553924561,0.759803289910983,874.0,1525.0,0.12290000000000001
0.41118981143389355,0.32927863751305375,1246.0,356.0,0.17969999999999997
0.4085871169170099,0.8213666303786368,659.0,1175.0,0.122
0.30679210883412733,0.8439981048508571,1979.0,1554.0,0.15980000000000005
0.4163778216162992,0.8358934344397916,1017.0,1440.0,0.1251
0.5777963903937036,0.8624632090742091,989.0,637.0,0.11980000000000002
0.6832902078519131,0.9989100929231876,1149.0,934.0,0.17120000000000002
0.4271667437263964,0.9729207928126608,1538.0,1720.0,0.13170000000000004
0.0636937823227336,0.11969234907682247,330.0,836.0,0.1401
0.8547926416683074,0.8748615612243704,1726.0,1483.0,0.1279
0.22593358994513646,0.4617180300286443,675.0,1058.0,0.13060000000000005
0.7888913159142938,0.3921544985599509,1106.0,1991.0,0.1391
0.1768891051925151,0.9435200365751627,801.0,1953.0,0.17179999999999995
0.6702298293724388,0.4316645986661234,225.0,1768.0,0.14049999999999996
0.8015118278799647,0.2588652362212778,1744.0,1944.0,0.17830000000000001
0.5881308622536783,0.5950095650303164,1415.0,1868.0,0.15749999999999997
0.3813079795265466,0.3776074095576817,1261.0,850.0,0.1614
0.19237974685957426,0.8354363047650324,404.0,770.0,0.12960000000000005
0.7272853075742934,0.36254104731530656,1167.0,1280.0,0.15659999999999996
0.30721839450817856,0.8195782706307961,764.0,34.0,0.11919999999999997
0.8358689387238272,0.25075636405074775,638.0,1985.0,0.15769999999999995
0.5793103357166711,0.012551034310119724,461.0,973.0,0.18999999999999995
0.26749331500004137,0.4813161906125708,412.0,1243.0,0.17049999999999998
0.26741247256564493,0.9107625794364745,1770.0,713.0,0.12209999999999999
0.48051979499626996,0.5241751593184661,1660.0,786.0,0.12839999999999996
0.17251335111874522,0.49797347688224525,1526.0,1256.0,0.14649999999999996
0.36729336139738566,0.5019883574842288,1808.0,1405.0,0.12429999999999997
0.6621629308235517,0.15431778636654236,1732.0,1917.0,0.1421
0.30339129134029375,0.8474186117600105,979.0,1787.0,0.11560000000000004
0.6857216385506645,0.2928943329964896,843.0,829.0,0.25949999999999995
0.29181138197226075,0.7193403879891253,1429.0,1179.0,0.13090000000000002
0.41638300276547346,0.25739492566485433,989.0,1206.0,0.13249999999999995
0.6712523477290843,0.958978646222355,1112.0,958.0,0.12180000000000002
