lrate,l2_reg,batchsize,n_epochs,loss
0.13969532957682906,0.8389040039021778,1385.0,1685.0,0.132
0.9663537027758626,0.5595659387520098,853.0,1273.0,0.15000000000000002
0.983950475516718,0.09359721438045998,1916.0,13.0,0.1997
0.8410196587828848,0.015689848961151442,684.0,1902.0,0.19230000000000003
0.6445616914465525,0.29051369556354645,1377.0,956.0,0.1402
0.3161760445866628,0.20478596307009567,1089.0,1461.0,0.12919999999999998
0.9172733244845777,0.6673201589200597,1889.0,318.0,0.13949999999999996
0.1028701100761168,0.9738067335638243,1875.0,799.0,0.14
0.9439560040927156,0.6562726811431756,1303.0,1200.0,0.15680000000000005
0.03572380791856766,0.5428577653717599,1754.0,743.0,0.13149999999999995
0.7233243761193511,0.8374279599719442,1169.0,458.0,0.14339999999999997
0.6419173927741779,0.7088737736022259,1258.0,1824.0,0.15480000000000005
0.1611693996865341,0.01840019060394671,227.0,330.0,0.15680000000000005
0.7138795789647068,0.17049366749938522,547.0,318.0,0.18110000000000004
0.6360866505861114,0.6446999896193378,1292.0,996.0,0.14300000000000002
0.6245792072000843,0.23736067778773773,381.0,906.0,0.16710000000000003
0.7317432292618569,0.7653564765386447,414.0,1754.0,0.1633
0.971621866230793,0.8437144767600068,377.0,1707.0,0.14759999999999995
0.417617485423595,0.3019809619057586,1368.0,1035.0,0.18059999999999998
0.23964269845295416,0.2306215037416982,1907.0,976.0,0.12370000000000003
0.2522858303420874,0.31310711570541283,945.0,1193.0,0.13270000000000004
0.34046666690777594,0.36363533746906773,20.0,1081.0,0.1279
0.3962587307137795,0.3743321451230559,1098.0,1783.0,0.13480000000000003
0.061314523610854876,0.11023824668736681,1846.0,1373.0,0.12209999999999999
0.6098039978343684,0.2272088312619549,1000.0,570.0,0.16649999999999998
0.9190419914455288,0.49101300418836136,1833.0,665.0,0.17400000000000004
0.9546975293943115,0.9895769842051106,1979.0,86.0,0.10809999999999997
0.8297563005170288,0.7699975670810548,1682.0,633.0,0.1269
0.3042250693045886,0.02300570351546194,847.0,1424.0,0.14690000000000003
0.25184897651177685,0.9908038674052224,1938.0,278.0,0.10550000000000004
0.4065363153825857,0.922019518976973,522.0,1045.0,0.13580000000000003
0.4124254406182565,0.18354209299362434,1740.0,788.0,0.1482
0.43926425237734956,0.3028229179683879,1849.0,1429.0,0.15180000000000005
0.9814119054844552,0.5865105044335145,29.0,1179.0,0.16149999999999998
0.5478887180512985,0.18635799033932765,260.0,311.0,0.16110000000000002
0.4075832287377391,0.5270445130325775,482.0,1773.0,0.15910000000000002
0.5455995389713636,0.04905914079664708,1011.0,944.0,0.13759999999999994
0.674099945108921,0.7956630956474784,507.0,856.0,0.15369999999999995
0.16676938890469062,0.8627850540989843,904.0,1818.0,0.10760000000000003
0.9251266374213318,0.2052239614757606,1163.0,1132.0,0.17810000000000004
0.8338133502480676,0.786184823024596,1784.0,1781.0,0.15539999999999998
0.36421755900038266,0.10775025243686764,114.0,1243.0,0.17920000000000003
0.5849971781554648,0.504486532793767,684.0,1117.0,0.12949999999999995
0.32028329069551,0.0720172130704485,449.0,1311.0,0.13949999999999996
0.1290124754380696,0.3845055248285727,1956.0,1762.0,0.15510000000000002
0.5971028504346585,0.3625893632839253,763.0,1219.0,0.13780000000000003
0.9663024599281465,0.3240549384385958,1859.0,719.0,0.1362
0.9669751663949568,0.8453934449598534,1562.0,1713.0,0.12190000000000001
0.4943287634731871,0.190022634557942,1971.0,1227.0,0.14490000000000003
0.19107409862984548,0.434607221301615,1417.0,593.0,0.1633
0.7324597028015739,0.7551666880628193,992.0,594.0,0.13880000000000003
0.8669625628379932,0.11101061614133689,951.0,1132.0,0.1896
0.15523498158039928,0.4764785408915485,1355.0,1580.0,0.13849999999999996
0.46661751688496256,0.4715759244321508,1939.0,1901.0,0.16690000000000005
0.39841984623722626,0.49157778476537173,760.0,520.0,0.16469999999999996
0.4154687904014567,0.8510747277055675,1976.0,282.0,0.1372
0.9118694812733328,0.20152241674128124,1427.0,163.0,0.20550000000000002
0.3711880912416584,0.4864468755399993,1576.0,956.0,0.12319999999999998
0.4626693374544444,0.5522002638054506,704.0,715.0,0.16310000000000002
0.8442589134564482,0.315317956038102,361.0,1888.0,0.14100000000000001
0.1518560390474082,0.32601850243206365,93.0,977.0,0.12870000000000004
0.22241902581755812,0.37812136041019817,482.0,1260.0,0.14400000000000002
0.8999008087766908,0.4915023188553794,1361.0,1258.0,0.17359999999999998
0.718510710012098,0.7553357458856342,884.0,781.0,0.15700000000000003
0.04193355118519304,0.24199852565110191,1021.0,482.0,0.12719999999999998
0.8496836305340539,0.3826586081422607,948.0,1741.0,0.15659999999999996
0.6736470142351603,0.41274040355615316,687.0,1663.0,0.1855
0.2186821720509048,0.15864649328131497,858.0,362.0,0.16010000000000002
0.28720120203537947,0.2183184856435758,1240.0,1802.0,0.1725
0.5180226097905551,0.619347864358366,83.0,1841.0,0.14070000000000005
0.9385538207585434,0.8537156388769277,1587.0,1722.0,0.13529999999999998
0.8473994415966338,0.21609002945693312,318.0,232.0,0.17689999999999995
0.8992196924899829,0.19149261248275073,882.0,1425.0,0.1473
0.8488607572766811,0.8889246566869731,1786.0,1483.0,0.121
0.7085412407408102,0.8847794659956535,286.0,1797.0,0.1109
0.2148325201524055,0.20384397369878415,506.0,1151.0,0.12970000000000004
0.5152443631584549,0.7353649191895444,1179.0,1038.0,0.12480000000000002
0.02984787564899216,0.7314413414923495,916.0,1353.0,0.1493
0.8941459903353945,0.21546607759240144,1860.0,1015.0,0.19010000000000005
0.16965552754653146,0.634306851323508,1119.0,330.0,0.11019999999999996
0.779914744541362,0.9143350941718694,1814.0,112.0,0.13829999999999998
0.8957658900775186,0.7243199428224143,837.0,455.0,0.14
0.633358612399637,0.5750895530766565,931.0,438.0,0.14900000000000002
0.4328676412153457,0.2224577789837665,946.0,1308.0,0.1735
0.15922679834791253,0.0765151442523746,525.0,742.0,0.14029999999999998
0.49774387347781934,0.43055196647786154,1220.0,1258.0,0.1845
0.15059044172478253,0.3280112380509067,839.0,1271.0,0.16300000000000003
0.3319781990483346,0.9095318218945994,1712.0,769.0,0.11070000000000002
0.7809036588014919,0.7701149802372544,772.0,1843.0,0.15249999999999997
0.6535847823033664,0.2778694345742685,1424.0,1907.0,0.16820000000000002
0.44231712340132623,0.32427265080138845,926.0,1436.0,0.1481
0.4328383405438714,0.4598640798735155,1920.0,773.0,0.15180000000000005
0.8069155569837991,0.733709942019047,1305.0,1692.0,0.14259999999999995
0.018920717460289227,0.9824277527649824,1726.0,714.0,0.11829999999999996
0.11292208551388072,0.9982622504641949,1286.0,329.0,0.11919999999999997
0.8890773555932645,0.5024022627588306,492.0,759.0,0.16490000000000005
0.9004966497314505,0.9305410022263471,82.0,1306.0,0.12319999999999998
0.6258856637492576,0.23085182668431192,554.0,1912.0,0.13549999999999995
0.5261307968451469,0.9791203776528191,516.0,1520.0,0.12180000000000002
0.1727108123841642,0.08272676043788196,1437.0,1914.0,0.14959999999999996
