lrate,l2_reg,batchsize,n_epochs,loss
0.5050800170523954,0.13723372383625076,1081.0,127.0,0.14149999999999996
0.41420547788789086,0.25448501586705863,414.0,1643.0,0.16049999999999998
0.6746411347778066,0.2590736802029239,1023.0,852.0,0.14290000000000003
0.66952551702178,0.9350230942593625,753.0,583.0,0.14539999999999997
0.8949591614998748,0.4314833582623889,341.0,1081.0,0.14380000000000004
0.44444418299886956,0.9005600962575653,600.0,1979.0,0.12119999999999997
0.06758215191328465,0.7180600136882468,1745.0,1007.0,0.14790000000000003
0.35960512613795304,0.9101068720464527,1469.0,1297.0,0.12570000000000003
0.3887231797032371,0.5656511498839474,540.0,1621.0,0.14039999999999997
0.9092469729090135,0.46749593038242654,516.0,749.0,0.17759999999999998
0.780323281904377,0.49565298632254895,81.0,1765.0,0.1412
0.6137567757106686,0.06022553709180423,1422.0,1646.0,0.15569999999999995
0.06533441742336954,0.904263393119628,666.0,1758.0,0.11109999999999998
0.23840517025044172,0.02604721840237867,1643.0,80.0,0.13290000000000002
0.05119814899898667,0.606856201420539,1990.0,1891.0,0.12360000000000004
0.8002458904978449,0.48476549875453623,285.0,1043.0,0.20020000000000004
0.08878530280490238,0.35304469902255464,764.0,1414.0,0.11919999999999997
0.5209183423766165,0.6981406519673293,350.0,416.0,0.1259
0.08772926230801137,0.27717389225154787,795.0,1028.0,0.14739999999999998
0.8301373315390658,0.7800810666798232,447.0,950.0,0.15490000000000004
0.2076841588006853,0.3570004730733291,1251.0,1358.0,0.14749999999999996
0.1917004325701012,0.34516754432689434,903.0,1398.0,0.137
0.28521931497110986,0.13068372902924852,93.0,1507.0,0.18769999999999998
0.1341339788108685,0.8081155630192787,686.0,1828.0,0.12190000000000001
0.13759786264933677,0.9920075380095549,1226.0,1229.0,0.11180000000000001
0.02606967763313578,0.970433123680247,1190.0,1172.0,0.11350000000000005
0.31390496071650653,0.8263073705694293,1329.0,1995.0,0.1542
0.12545914671382188,0.6426389789107014,1907.0,1236.0,0.12780000000000002
0.015686503882751994,0.8552546343427203,1075.0,312.0,0.11760000000000004
0.48621674545166216,0.746595585879726,913.0,689.0,0.12439999999999996
0.18594544403976748,0.9895441499364948,1599.0,1524.0,0.10550000000000004
0.2641574206799982,0.9821111012415643,1683.0,1535.0,0.16669999999999996
0.003993978563211979,0.8643647804825657,1542.0,1719.0,0.2026
0.5736020982220861,0.6595986542616713,1906.0,1919.0,0.14090000000000003
0.34322095242937334,0.5550055785793273,900.0,1528.0,0.12739999999999996
0.1885421814296021,0.9318937828846774,264.0,1727.0,0.10940000000000005
0.4434610917294669,0.996798311339289,1807.0,907.0,0.122
0.1665159775945128,0.9457761864165806,171.0,1153.0,0.13580000000000003
0.4122565401958311,0.7661404181045511,1593.0,1980.0,0.12419999999999998
0.22735472523811945,0.8683307779442858,1008.0,1662.0,0.11519999999999997
0.6812917929567486,0.18479954220628125,1494.0,1855.0,0.1612
0.987191689812246,0.6912786752858892,1369.0,784.0,0.13039999999999996
0.3724634624538131,0.8976623100329898,187.0,1475.0,0.13429999999999997
0.3093334928849661,0.549691846734615,1136.0,1603.0,0.14370000000000005
0.7103385446478812,0.40112190075366394,507.0,1781.0,0.14170000000000005
0.5142514292592559,0.9410181388995698,26.0,1329.0,0.13219999999999998
0.621970763057941,0.6076396838708452,1739.0,613.0,0.16920000000000002
