lrate,l2_reg,batchsize,n_epochs,loss
0.2574908432061479,0.5149636238068551,1749.0,1838.0,0.13060000000000005
0.9063042089079223,0.2759174647191259,1151.0,994.0,0.15159999999999996
0.6206638709678156,0.9011202081648548,747.0,497.0,0.1642
0.128712947997766,0.8018246620710867,1212.0,1428.0,0.11750000000000005
0.4424882950005258,0.20217611171813266,1773.0,395.0,0.17100000000000004
0.8200574495001741,0.9086470430537822,385.0,1781.0,0.1331
0.6264735290352664,0.38062742111128356,797.0,1948.0,0.2368
0.8507315827533316,0.7089515822894283,480.0,1212.0,0.16600000000000004
0.7880444181953695,0.11308155723116697,57.0,199.0,0.15880000000000005
0.24805857396216113,0.765604255683433,1949.0,145.0,0.12849999999999995
0.08408253881200112,0.9025316219861134,47.0,37.0,0.13890000000000002
0.23948850230844254,0.3602650394157543,564.0,245.0,0.15069999999999995
0.8860620604657192,0.24195691817661946,735.0,1939.0,0.16869999999999996
0.12146247995629933,0.7333066455924783,1021.0,954.0,0.13949999999999996
0.3790407773561725,0.49107965412446786,1880.0,1189.0,0.12639999999999996
0.4506340997918735,0.40959333016386656,404.0,1370.0,0.129
0.7536575555398086,0.7372158179166903,174.0,1672.0,0.17559999999999998
0.5890173635561605,0.45924637524745726,397.0,183.0,0.1593
0.24570085357736426,0.765380720223358,1911.0,1945.0,0.133
0.666538343816695,0.6089785323299096,1358.0,1714.0,0.14700000000000002
0.0024420199314011404,0.5802140245145407,1451.0,1412.0,0.12570000000000003
0.004459199913744143,0.5801895984636853,1441.0,1499.0,0.11950000000000005
0.03163218631078282,0.9862668312234972,1489.0,821.0,0.09919999999999995
0.12925141151995684,0.8331353950236294,1580.0,705.0,0.18259999999999998
0.31860666419328865,0.9942150951592726,1188.0,637.0,0.12649999999999995
0.051366915134727215,0.9409744007175638,1227.0,917.0,0.14249999999999996
0.1525658240204173,0.9829947996383864,1589.0,753.0,0.14790000000000003
0.1596217827615503,0.850645058114583,1010.0,1245.0,0.11529999999999996
0.983325104173552,0.6528204626102383,943.0,1247.0,0.13080000000000003
0.3437751330069081,0.015724889476503745,981.0,855.0,0.16259999999999997
0.17863851169941455,0.8496701214788578,1617.0,1095.0,0.14870000000000005
0.5249328069812543,0.6682714182555587,1323.0,565.0,0.22119999999999995
0.021062940754880632,0.9933187905361526,1068.0,1048.0,0.11580000000000001
0.1996761949448481,0.8580664744628801,859.0,434.0,0.122
0.32670047322096374,0.9366721038687544,1659.0,789.0,0.11209999999999998
0.40801360643939655,0.9242812815129644,1695.0,324.0,0.11560000000000004
0.2965796671310579,0.9635506756337635,1824.0,820.0,0.12619999999999998
0.5212472248513568,0.3279319883864953,1706.0,569.0,0.135
0.4767751862046612,0.12105054208428978,1994.0,1580.0,0.18669999999999998
0.7088928981811098,0.7908144485058741,1455.0,476.0,0.14459999999999995
0.5617780517619023,0.6622280234581172,1785.0,31.0,0.11670000000000003
0.07664866086939545,0.8813322017215672,1313.0,1085.0,0.12419999999999998
0.28325799037884947,0.5395086464086342,1525.0,347.0,0.14429999999999998
0.37390698483102097,0.0011286678279818219,1148.0,676.0,0.19920000000000004
0.21355356713682333,0.7960470825691002,675.0,777.0,0.12570000000000003
0.43559390262642106,0.7009422185414285,1702.0,899.0,0.12949999999999995
0.9759567265401609,0.1516680871303387,1251.0,1348.0,0.17010000000000003
0.09506381991898677,0.44780068160558106,1114.0,279.0,0.13690000000000002
0.3499371112628213,0.29603407102892954,1992.0,985.0,0.1986
0.03950615928548917,0.8937599120742505,1857.0,531.0,0.13239999999999996
0.6490261541905734,0.9430135734418421,240.0,122.0,0.12860000000000005
0.27352737346188005,0.510874871427887,1373.0,1307.0,0.16459999999999997
0.5789769163393506,0.06077952235779216,611.0,617.0,0.16010000000000002
0.7745530279733976,0.2470333955903382,823.0,1171.0,0.19440000000000002
0.22016105102307737,0.7467500423521848,1513.0,1529.0,0.13380000000000003
0.8410205505120036,0.38716079259748126,1930.0,1151.0,0.15900000000000003
0.401711519692662,0.818903156102814,914.0,1021.0,0.13739999999999997
0.4817880157863843,0.5677332724546196,1666.0,1860.0,0.18000000000000005
0.7016132516894151,0.6286499255249648,1785.0,730.0,0.1491
0.11410882423437274,0.6972255651259557,1266.0,398.0,0.15269999999999995
0.3375915297638082,0.46355628522676634,1502.0,837.0,0.14039999999999997
0.17462404418787392,0.9606082751148498,1410.0,973.0,0.11909999999999998
0.2537340828503829,0.1970121860251895,1563.0,1434.0,0.1612
0.4368475226999027,0.8776896957215616,1098.0,151.0,0.12970000000000004
0.9359597034828255,0.9944426253947968,1865.0,896.0,0.13360000000000005
0.15047995507596815,0.9187190711406973,477.0,1225.0,0.13070000000000004
0.05648592302227551,0.8428825649346847,1009.0,1274.0,0.17220000000000002
0.002376307065674349,0.7891517408763506,775.0,1632.0,0.12360000000000004
0.31715033679486976,0.7696951263819858,1617.0,1078.0,0.14970000000000006
0.16912644857213943,0.9685719517783887,712.0,1138.0,0.12180000000000002
0.1128239772584552,0.7255765317935317,1174.0,661.0,0.12839999999999996
0.07496999333816351,0.8198226161122727,1314.0,1752.0,0.11439999999999995
0.02896386803938955,0.8179985616253694,1389.0,1721.0,0.12339999999999995
0.07803879451887027,0.9351121326423628,1316.0,1804.0,0.13229999999999997
0.13496365748727615,0.8946001653965399,1658.0,786.0,0.13680000000000003
0.21042079365633065,0.5993082786348314,1757.0,1909.0,0.12319999999999998
0.30783478197422126,0.8662252956351537,1485.0,1986.0,0.1431
0.23221070754574896,0.6822246339123773,1215.0,449.0,0.12360000000000004
0.5379647062949572,0.6344680943552612,1434.0,593.0,0.1351
0.19360024721007504,0.9142593644551638,1051.0,928.0,0.14570000000000005
0.6096279313231561,0.9984929551548583,1278.0,508.0,0.136
0.27452827309373984,0.551224943469502,906.0,223.0,0.125
0.06164307545667029,0.9570563912176798,1561.0,1474.0,0.20040000000000002
0.37896199767775185,0.7277687930442217,1821.0,691.0,0.11519999999999997
0.09503442269684052,0.7707080371598397,1962.0,1355.0,0.122
0.4666372579807465,0.828462369862135,1355.0,868.0,0.11140000000000005
0.46061618054477627,0.9769877709830973,1734.0,789.0,0.12190000000000001
0.4927307541658879,0.9038375776507427,1647.0,881.0,0.1572
0.4059780927419189,0.7510560437135987,1895.0,731.0,0.12880000000000003
0.7283258939748534,0.8727277499027003,1532.0,1004.0,0.11919999999999997
0.6476941286318778,0.49478381029691626,1360.0,299.0,0.14980000000000004
0.5559214310421864,0.4330003514649497,1139.0,1112.0,0.15639999999999998
0.5055441915111785,0.9396005531450127,1459.0,401.0,0.13149999999999995
0.5933500604583195,0.8322101103158803,1616.0,631.0,0.18289999999999995
0.35876381422210835,0.6328710925705496,1733.0,75.0,0.12829999999999997
0.6810598161942502,0.7107241046271988,954.0,847.0,0.13460000000000005
0.8738230299584713,0.35157872371108795,1814.0,355.0,0.2158
