n_epochs,loss,l2_reg,lrate
1002,0.138,0.5,0.500005
1501,0.13859999999999995,0.25,0.7500025
503,0.13170000000000004,0.75,0.2500075
1252,0.1422,0.375,0.37500625000000004
254,0.19110000000000005,0.875,0.87500125
753,0.14670000000000005,0.125,0.62500375
1751,0.132,0.625,0.12500875
628,0.11839999999999995,0.3125,0.18750812500000003
1626,0.13380000000000003,0.8125,0.687503125
1127,0.131,0.0625,0.937500625
129,0.132,0.5625,0.437505625
1876,0.13690000000000002,0.1875,0.312506875
878,0.13490000000000002,0.6875,0.812501875
379,0.13680000000000003,0.4375,0.562504375
1377,0.11429999999999996,0.9375,0.062509375
1689,0.14039999999999997,0.46875,0.0937590625
691,0.127,0.96875,0.5937540625
192,0.18220000000000003,0.21875,0.8437515624999999
1190,0.15500000000000003,0.71875,0.34375656250000003
940,0.14790000000000003,0.09375,0.4687553125
1938,0.1441,0.59375,0.9687503125
5,0.12939999999999996,2.7755575615628914e-17,1e-05
5,0.11909999999999998,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.10219999999999996,0.0,1e-05
5,0.10760000000000003,0.5079296052191719,1e-05
2000,0.16620000000000001,0.0,1.0
5,0.12019999999999997,0.6361142371807612,1e-05
2000,0.10440000000000005,1.0,1.0
5,0.11839999999999995,0.3730330206817642,1e-05
411,0.12309999999999999,0.0,1e-05
527,0.10560000000000003,1.0,1e-05
2000,0.13270000000000004,1.0,0.6068162455866976
798,0.10960000000000003,1.0,1e-05
1078,0.1049,0.0,1e-05
5,0.12560000000000004,0.0,1e-05
828,0.1521,1.0,1e-05
1040,0.12639999999999996,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.10219999999999996,0.0,1e-05
2000,0.10219999999999996,0.0,1e-05
2000,0.10219999999999996,0.0,1e-05
2000,0.10219999999999996,0.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.10440000000000005,1.0,1.0
2000,0.13039999999999996,0.514863754304951,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.10240000000000005,0.540954880502551,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.11199999999999999,1.0,1.000000000000694e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
1404,0.11199999999999999,1.0,1.0
2000,0.11350000000000005,0.5217757980479683,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.10809999999999997,1.0,0.39652518884505916
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
1358,0.15190000000000003,0.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.10219999999999996,0.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.11550000000000005,1.0,0.29665771934892954
2000,0.10440000000000005,1.0,1.0
2000,0.10960000000000003,1.0,1.0000000000000868e-05
2000,0.09640000000000004,1.0,1e-05
2000,0.09640000000000004,1.0,1e-05
