n_epochs,loss,l2_reg,lrate
1626,0.12029999999999996,0.8125,0.687503125
1127,0.1664,0.0625,0.937500625
129,0.136,0.5625,0.437505625
1876,0.14849999999999997,0.1875,0.312506875
878,0.13270000000000004,0.6875,0.812501875
379,0.16080000000000005,0.4375,0.562504375
1377,0.10860000000000003,0.9375,0.062509375
1689,0.10829999999999995,0.46875,0.0937590625
691,0.12080000000000002,0.96875,0.5937540625
192,0.2219,0.21875,0.8437515624999999
1190,0.11519999999999997,0.71875,0.34375656250000003
940,0.1583,0.09375,0.4687553125
1938,0.13680000000000003,0.59375,0.9687503125
1439,0.1281,0.34375,0.7187528125
441,0.18010000000000004,0.84375,0.2187578125
1065,0.1361,0.15625,0.1562584375
67,0.14539999999999997,0.65625,0.6562534375
566,0.17120000000000002,0.40625,0.9062509375
1564,0.12819999999999998,0.90625,0.40625593750000005
316,0.14790000000000003,0.28125,0.2812571875
1314,0.15249999999999997,0.78125,0.7812521875
5,0.14129999999999998,0.0,1e-05
5,0.135,1.0,1e-05
5,0.2299,0.0,1.0
2000,0.12090000000000001,1.3877787807814457e-17,1e-05
5,0.16010000000000002,0.6022449752717051,1e-05
5,0.14690000000000003,1.0,1.0
2000,0.13639999999999997,1.0,1e-05
5,0.14690000000000003,1.0,0.3601343421528416
2000,0.1341,1.0,1.0
2000,0.1743,0.0,1.0
5,0.14880000000000004,0.3435212030605109,1e-05
5,0.1805,0.0,0.2963801940089701
5,0.14690000000000003,1.0,0.5821097206204181
5,0.13780000000000003,1.0,1.0000000000013879e-05
2000,0.12080000000000002,0.39543799434115495,1e-05
2000,0.11850000000000005,1.0,0.6120581568409748
2000,0.11560000000000004,0.0,1e-05
2000,0.11009999999999998,3.469446951953614e-18,1e-05
1309,0.16810000000000003,1.0,1e-05
1337,0.12580000000000002,0.6023484740476023,1e-05
2000,0.11760000000000004,0.6716838942235382,1e-05
2000,0.12370000000000003,0.5744683058931371,1e-05
2000,0.12519999999999998,0.638767906870385,1e-05
2000,0.11880000000000002,1.0,0.4532095097420103
2000,0.12229999999999996,1.0,0.486995657221731
2000,0.12319999999999998,1.0,0.4516799058447202
2000,0.13219999999999998,0.5686945043332642,0.3739915752900176
2000,0.12050000000000005,0.3447659348339064,1e-05
2000,0.13870000000000005,0.5521533739452983,0.3624131739531887
1451,0.11560000000000004,0.0,1e-05
2000,0.12360000000000004,0.3272938186486212,1e-05
2000,0.11909999999999998,0.37204481778610315,1e-05
2000,0.12429999999999997,1.0,0.5919746449353586
1083,0.11660000000000004,1.0,1.0
2000,0.12680000000000002,2.7755575615628914e-17,1e-05
2000,0.11560000000000004,0.0,1e-05
1485,0.16069999999999995,0.0,1e-05
2000,0.12039999999999995,0.35625609287654464,1e-05
2000,0.13360000000000005,0.5079243769177347,0.3639351904199741
2000,0.11909999999999998,0.34189474677165327,1e-05
2000,0.11560000000000004,0.0,1e-05
2000,0.11299999999999999,1.0,0.7169246077625425
2000,0.11560000000000004,0.0,1e-05
1396,0.10909999999999997,0.0,1e-05
2000,0.11560000000000004,0.0,1e-05
2000,0.11560000000000004,0.0,1e-05
2000,0.11560000000000004,0.0,1e-05
1184,0.11599999999999999,1.0,1.0
2000,0.11560000000000004,0.0,1e-05
1415,0.12070000000000003,0.3104490704623026,1e-05
2000,0.11560000000000004,0.0,1e-05
1146,0.1169,1.0,1.0
1291,0.12350000000000005,1.0,0.560009605054122
2000,0.122,0.3413893058031106,1e-05
2000,0.11560000000000004,0.0,1e-05
1120,0.12180000000000002,1.0,1.0
1224,0.10640000000000005,1.0,0.6418924259091754
1263,0.1079,1.0,0.6452848475854613
1322,0.10550000000000004,1.0,0.5987807311153444
2000,0.1341,1.0,1.0
2000,0.1512,1.0,0.6784469026181152
1506,0.11939999999999995,0.395972819102257,1e-05
1443,0.12029999999999996,1.0,1.0
2000,0.1341,1.0,1.0
2000,0.124,0.3210281658060279,1e-05
710,0.11309999999999998,1.0,1.0
2000,0.1341,0.0,0.30815300944640567
1305,0.13149999999999995,0.0,1e-05
1329,0.11819999999999997,0.3801065689791058,1e-05
2000,0.1341,1.0,1.0
2000,0.12039999999999995,0.7141754138736586,0.6463375403930016
1209,0.14770000000000005,1.0,0.5855332031313591
1277,0.1331,1.0,0.6841831471615387
797,0.17320000000000002,1.0,1.0
2000,0.12680000000000002,0.24225761563081197,1e-05
1236,0.124,1.0,0.7479963243292466
1235,0.12339999999999995,1.0,0.5784290705157783
2000,0.12829999999999997,1.0,0.7358636437595211
897,0.1251,1.0,1e-05
