n_epochs,loss,l2_reg,lrate
254,0.16159999999999997,0.875,0.87500125
753,0.14649999999999996,0.125,0.62500375
1751,0.11619999999999997,0.625,0.12500875
628,0.1401,0.3125,0.18750812500000003
1626,0.17359999999999998,0.8125,0.687503125
1127,0.1492,0.0625,0.937500625
129,0.13280000000000003,0.5625,0.437505625
1876,0.1431,0.1875,0.312506875
878,0.11839999999999995,0.6875,0.812501875
379,0.13070000000000004,0.4375,0.562504375
1377,0.12829999999999997,0.9375,0.062509375
1689,0.1714,0.46875,0.0937590625
691,0.11309999999999998,0.96875,0.5937540625
192,0.13859999999999995,0.21875,0.8437515624999999
1190,0.1483,0.71875,0.34375656250000003
940,0.12409999999999999,0.09375,0.4687553125
1938,0.14159999999999995,0.59375,0.9687503125
1439,0.14900000000000002,0.34375,0.7187528125
441,0.11150000000000004,0.84375,0.2187578125
1065,0.18869999999999998,0.15625,0.1562584375
67,0.1372,0.65625,0.6562534375
5,0.12619999999999998,0.0,1e-05
2000,0.15090000000000003,0.0,1e-05
2000,0.1068,1.0,1.0
5,0.15200000000000002,1.0,1.0000000000013879e-05
2000,0.15300000000000002,0.0,1.0
2000,0.11860000000000004,1.0,1e-05
5,0.21919999999999995,0.0,1.0
2000,0.1068,1.0,0.4258352505317886
940,0.12060000000000004,1.0,1e-05
2000,0.16610000000000003,0.4370111183893405,1e-05
1054,0.1159,1.0,1.0
5,0.138,1.0,0.3358434135708251
2000,0.10919999999999996,1.0,0.6754483617589196
5,0.15049999999999997,0.5061002617663827,1e-05
809,0.11960000000000004,1.0,0.4476887359006235
5,0.124,1.0,1.0
5,0.14780000000000004,1.0,1e-05
475,0.14149999999999996,1.0,0.5408340290774246
5,0.13639999999999997,1.0,0.5942863679639021
5,0.1523,0.0,0.3510420935120901
766,0.12,1.0,1.0
964,0.12150000000000005,1.0,1.0
2000,0.10529999999999995,1.0,0.32739265233026427
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
1378,0.11629999999999996,1.0,1.0
2000,0.12139999999999995,1.0,0.6035924485624852
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.12170000000000003,1.0,0.6346609462544877
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.15000000000000002,1.0,0.43537228903456554
2000,0.11860000000000004,1.0,0.6291338189265672
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.12519999999999998,1.0,0.6388300729316819
2000,0.119,1.0,0.6410249269908519
2000,0.12749999999999995,1.0,0.6419701092263459
2000,0.1068,1.0,1.0
2000,0.14170000000000005,1.0,0.7083155903909446
2000,0.1068,1.0,1.0
2000,0.13890000000000002,1.0,1.0
1460,0.12739999999999996,1.0,1.0
2000,0.11839999999999995,1.0,0.6401067142035015
2000,0.11319999999999997,1.0,0.5770053932110626
2000,0.1068,1.0,1.0
1510,0.12560000000000004,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.1441,0.9368188780327407,1.0
1421,0.133,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.1068,1.0,1.0
2000,0.11270000000000002,0.769453935922828,1.0
1300,0.1563,1.0,1.0
992,0.12239999999999995,1.0,1e-05
2000,0.1068,1.0,1.0
