lrate,l2_reg,n_epochs,loss
0.5543498216385447,0.29070227826829165,667.0,0.16359999999999997
0.9380028657549642,0.8596554477294647,1898.0,0.13729999999999998
0.3198648354142838,0.20934704725784858,315.0,0.13
0.9083136661282887,0.07098624243240725,1154.0,0.1855
0.5141143912303057,0.4422175765906864,1403.0,0.1412
0.959755909124213,0.7741827648585043,875.0,0.12329999999999997
0.3592730131908006,0.12978779125569762,1117.0,0.1633
0.9098744645047857,0.9462911449008096,494.0,0.14629999999999999
0.06862884966746952,0.0947528128933196,1663.0,0.22899999999999998
0.5193624034291654,0.45295258833714436,1408.0,0.18720000000000003
0.0358628729780317,0.6440904364270317,1083.0,0.18500000000000005
0.5716185206700753,0.01378944492393297,451.0,0.21760000000000002
0.3722072192710274,0.6976044899259853,1566.0,0.12680000000000002
0.10450990688472439,0.21634166846327962,1449.0,0.14070000000000005
0.6677262739154525,0.3182772215685882,1182.0,0.1955
0.41782712388305143,0.4954677401902119,580.0,0.11980000000000002
0.24685137231202703,0.5484297245187149,160.0,0.13590000000000002
0.10828649765560827,0.9725417944694658,646.0,0.1311
0.4884383513664342,0.7203144396189778,359.0,0.12649999999999995
0.027549936642605855,0.6584343568592995,974.0,0.11770000000000003
0.7350107982358384,0.5743123403306518,45.0,0.13280000000000003
0.1935521707762751,0.36564980349104803,848.0,0.1975
0.8036527236074646,0.8408912166813112,860.0,0.21350000000000002
0.19706579268818625,0.6064461762412184,668.0,0.19420000000000004
0.4334691778028258,0.4685159323079363,215.0,0.13129999999999997
0.6378839387779435,0.5403183376652215,944.0,0.15239999999999998
0.002466054597649505,0.3624060599866166,1277.0,0.16000000000000003
0.27843982837642683,0.6505288651462944,567.0,0.13529999999999998
0.15293060338798653,0.7879017963613149,697.0,0.10860000000000003
0.16007875648205827,0.8793514540219083,742.0,0.11250000000000004
0.14852349645285418,0.9118245702677562,726.0,0.13770000000000004
0.24891427048155434,0.8105695587619449,716.0,0.1291
0.17198545625800132,0.8852413793424999,1919.0,0.12939999999999996
0.3207977997773609,0.7762978103827672,36.0,0.13219999999999998
0.11042415650732153,0.7422531989568026,354.0,0.12360000000000004
0.28132702454497527,0.9870998994128076,1793.0,0.14270000000000005
0.43208578789033664,0.9127877821285577,780.0,0.17179999999999995
0.8315951783706195,0.8388630988641681,1044.0,0.16390000000000005
0.35252759431514447,0.9663752218747832,232.0,0.1381
0.23692091738883936,0.7813817944075871,1259.0,0.131
0.06488097655541718,0.895152927109687,547.0,0.11539999999999995
0.5547061453888384,0.3929408367609311,414.0,0.1604
0.011578124615641144,0.6872848972402104,1281.0,0.12629999999999997
0.46795042231469847,0.20655516412733088,937.0,0.18030000000000002
0.3811015759436322,0.997030094784864,802.0,0.14180000000000004
0.1409723450715584,0.6078887540383704,1171.0,0.11109999999999998
0.0721982654627296,0.409334274772772,1566.0,0.137
0.6098942832658631,0.25589026083176836,1151.0,0.13070000000000004
0.3197234990954253,0.6144693544361032,1493.0,0.14070000000000005
0.1279618086459107,0.5061826693736593,1810.0,0.18620000000000003
0.05368807456224238,0.7416498381542415,1655.0,0.10670000000000002
0.06081859393627248,0.747742068018918,1665.0,0.13370000000000004
0.20260628261622005,0.6840241146426702,1346.0,0.13749999999999996
0.002737555020970228,0.8034427082370401,1980.0,0.10940000000000005
0.5265422722998705,0.018045780906957742,1074.0,0.15610000000000002
0.7056292669766009,0.940423155731414,1717.0,0.1109
0.08821219493652352,0.7314458416751832,1526.0,0.14400000000000002
0.9728933861627374,0.563704780775894,116.0,0.1441
0.3859028552402452,0.5132267255984653,492.0,0.15490000000000004
0.22771755052079606,0.8502625397552048,1999.0,0.1372
0.5970992903477269,0.8140010499999166,1375.0,0.17979999999999996
0.2974483137707331,0.44668955899503143,267.0,0.15380000000000005
0.8558521427465249,0.7117519504188047,620.0,0.14990000000000003
0.03621683582336431,0.6365503679565806,909.0,0.14439999999999997
0.7429175741961942,0.12340231098145826,1896.0,0.15690000000000004
0.004502311055494895,0.8153106592480306,1948.0,0.16810000000000003
0.03016736795002016,0.9387801544348526,1836.0,0.11760000000000004
0.11064495259983591,0.7772918965532524,1629.0,0.138
0.16793518836317975,0.6714107874973319,1765.0,0.118
0.21349556884385507,0.8666051268993291,1986.0,0.15090000000000003
0.04921376902635172,0.5784674264669069,1721.0,0.11070000000000002
0.26171315697387604,0.8027676053884995,1446.0,0.13949999999999996
0.17352229818988774,0.7416371846539039,1888.0,0.14159999999999995
0.08746295163809929,0.9145298321501658,988.0,0.1402
0.13548540003610676,0.6329387054778046,1219.0,0.1744
0.006917742332589752,0.7111561952615133,1610.0,0.1573
