lrate,l2_reg,n_epochs,loss
0.9724661163633419,0.7087566235123943,1810.0,0.14559999999999995
0.5059968366030371,0.6882908083480902,57.0,0.14849999999999997
0.05811297148574668,0.6273441025578402,1516.0,0.15549999999999997
0.1681827297391919,0.34140709196146346,658.0,0.13070000000000004
0.7482873116282757,0.9127714005937025,272.0,0.14139999999999997
0.10352612734931721,0.9558568891841419,331.0,0.11729999999999996
0.10750188724974641,0.7071453723384,941.0,0.11180000000000001
0.583098838005858,0.8819186014675467,1676.0,0.1491
0.8994650730226121,0.9622664853522468,320.0,0.12719999999999998
0.759565215990401,0.44211036538884685,395.0,0.15880000000000005
0.1938991758417522,0.14610200368555315,1620.0,0.1452
0.3116825534936841,0.24346674758743703,1302.0,0.1562
0.8656630298262677,0.1652782512895793,1125.0,0.245
0.9403965260847298,0.6027314844397406,1081.0,0.18810000000000004
0.4439727911211878,0.9724306324699943,1650.0,0.13239999999999996
0.9852864411291989,0.00983662436085253,1772.0,0.1725
0.13896939175851664,0.6736650860402429,1053.0,0.12529999999999997
0.6356772380077426,0.7182538792369189,1588.0,0.14490000000000003
0.09394276701072646,0.4582849735075608,1390.0,0.1311
0.11721637197705026,0.9601128004478355,1455.0,0.13129999999999997
0.2873413806596522,0.8313182512092797,720.0,0.1632
0.009231442804909035,0.8070417157232394,778.0,0.11399999999999999
0.013494883455397955,0.785249998858683,769.0,0.12439999999999996
0.27770950277049533,0.5546656983813859,874.0,0.1251
0.39369423103931184,0.7886897103243498,510.0,0.15610000000000002
0.027130741404550407,0.5276385138768843,1993.0,0.16759999999999997
0.2155818391192448,0.8445339734484029,1210.0,0.12439999999999996
0.0001820057445794613,0.38933217588853575,942.0,0.1371
0.3663324339491483,0.7666462048959346,66.0,0.14239999999999997
0.23618581093452423,0.634191028884294,549.0,0.12490000000000001
0.5339138929783191,0.721882742056685,881.0,0.14470000000000005
0.0662021261875273,0.5879047527898974,114.0,0.14380000000000004
0.34494788672275245,0.6552067100232793,602.0,0.17259999999999998
0.1644682812615293,0.8861081309936878,813.0,0.19599999999999995
0.47158621086753577,0.30801866882534806,1225.0,0.1663
0.6761910625986396,0.4746112935092995,427.0,0.2128
0.4132860318520047,0.7404988001850896,155.0,0.123
0.0020193432055701354,0.8316672477420708,674.0,0.12390000000000001
0.06205258921334855,0.9175385825672863,215.0,0.13970000000000005
0.25365078341251296,0.3972396569634361,968.0,0.136
0.5414699810755489,0.5338568269899254,1327.0,0.14539999999999997
0.8206758355377326,0.9992475834729637,1161.0,0.11319999999999997
0.8172625162289153,0.991213902439274,1884.0,0.11380000000000001
0.7431416106070904,0.04878049255068717,1496.0,0.15869999999999995
0.9240388012931304,0.9167739029060384,1187.0,0.1341
0.8297804914916297,0.9994950359221828,1045.0,0.12160000000000004
0.6215164365378312,0.2986538752331027,1713.0,0.18600000000000005
0.7336929613837341,0.6925045397826801,1324.0,0.13160000000000005
0.690450261074294,0.8794589068726645,1557.0,0.13270000000000004
0.9988908896545674,0.40945966608767326,1140.0,0.20309999999999995
0.790434154495239,0.18964956396778576,427.0,0.13849999999999996
0.8673913968302932,0.5888255409671586,1397.0,0.15169999999999995
0.5560699570840668,0.946484889072077,1895.0,0.12770000000000004
0.4925518408509363,0.4887385034645847,885.0,0.1421
0.9621661874830212,0.08463532954521047,1021.0,0.19730000000000003
0.6280726973033205,0.7487369790178353,1424.0,0.19579999999999997
0.6933855726508166,0.8705803389010787,299.0,0.12490000000000001
0.8917358259822463,0.3539973819733294,1288.0,0.15710000000000002
0.44176811170427277,0.6551876393220499,497.0,0.1623
0.5853187236113501,0.6218244548717623,1090.0,0.1653
0.31694535222341386,0.23508942383098558,620.0,0.13049999999999995
0.1573371631994069,0.8085891899875197,716.0,0.124
0.18580959353581694,0.9350515836752777,813.0,0.11470000000000002
0.10574113680932275,0.5556664903036673,1776.0,0.12239999999999995
0.7679338838927245,0.43771867098283074,959.0,0.20689999999999997
0.8012114282431808,0.9942370118541045,1968.0,0.13570000000000004
0.8603329557897379,0.9995609690150914,1698.0,0.12219999999999998
0.936242709752729,0.9677118782645536,1629.0,0.1391
0.723710595798977,0.8981473123292952,1889.0,0.14770000000000005
0.8201733071456139,0.8405654660033033,1540.0,0.11750000000000005
0.6615941394293464,0.7827227228184702,1874.0,0.13639999999999997
0.9732570397309024,0.7028685157343998,1154.0,0.135
0.6055661904463464,0.9793264461279496,902.0,0.1281
0.9114438335618177,0.8630186613085881,1265.0,0.15469999999999995
0.7108249440145515,0.8146126681387865,1464.0,0.13580000000000003
0.7716626905829757,0.7388346376837629,723.0,0.124
0.6527673987607076,0.9218643431441074,1010.0,0.15480000000000005
0.8793695219235478,0.5152108971347462,358.0,0.19079999999999997
0.8254047586312792,0.6644434361102198,564.0,0.22940000000000005
0.5224202694785904,0.7679729467445461,1352.0,0.15459999999999996
0.3897489999728539,0.8567251151642644,1095.0,0.11909999999999998
0.033487611978150686,0.8982998554624018,27.0,0.1442
0.4461748375081518,0.622908073136649,1826.0,0.16479999999999995
0.5644666826889546,0.9450031735599089,1232.0,0.11919999999999997
0.9517446839734155,0.5847807825127244,824.0,0.13080000000000003
0.4857559750832677,0.7284756481865342,1957.0,0.16259999999999997
0.9976515850215554,0.6788981291497769,1595.0,0.14600000000000002
0.1279539115445677,0.817545855464251,1184.0,0.15049999999999997
0.8501020171867618,0.1068212752042419,477.0,0.13460000000000005
0.2677822699398009,0.5613819597752534,668.0,0.1372
0.33849618205205073,0.7581382607129419,198.0,0.15480000000000005
0.7955578601408279,0.7945691728098592,763.0,0.2027
0.756823722830929,0.34018458212165303,1371.0,0.17969999999999997
0.08115316455386767,0.4527025662543946,1499.0,0.13829999999999998
0.22530903436150174,0.9830097048877279,1748.0,0.11439999999999995
