n_epochs,loss,l2_reg,lrate
503,0.11760000000000004,0.75,0.2500075
1252,0.1512,0.375,0.37500625000000004
254,0.13190000000000002,0.875,0.87500125
753,0.15690000000000004,0.125,0.62500375
1751,0.15690000000000004,0.625,0.12500875
628,0.11309999999999998,0.3125,0.18750812500000003
1626,0.12870000000000004,0.8125,0.687503125
1127,0.21240000000000003,0.0625,0.937500625
129,0.1259,0.5625,0.437505625
1876,0.15269999999999995,0.1875,0.312506875
878,0.1331,0.6875,0.812501875
379,0.14629999999999999,0.4375,0.562504375
1377,0.129,0.9375,0.062509375
1689,0.12680000000000002,0.46875,0.0937590625
691,0.12829999999999997,0.96875,0.5937540625
192,0.17969999999999997,0.21875,0.8437515624999999
1190,0.1189,0.71875,0.34375656250000003
940,0.14100000000000001,0.09375,0.4687553125
1938,0.16749999999999998,0.59375,0.9687503125
1439,0.11970000000000003,0.34375,0.7187528125
441,0.11529999999999996,0.84375,0.2187578125
5,0.1279,0.0,1e-05
2000,0.10929999999999995,1.0,1.0
5,0.11780000000000002,1.0,1e-05
2000,0.1049,0.0,1e-05
2000,0.10519999999999996,1.0,1e-05
5,0.14170000000000005,1.0,0.4141323097355069
5,0.13090000000000002,0.6121386619533281,1e-05
2000,0.1704,0.0,1.0
381,0.11080000000000001,1.0,1e-05
957,0.13280000000000003,1.0,1e-05
614,0.12990000000000002,0.5041870970228653,1e-05
2000,0.11829999999999996,0.5059539475740424,1e-05
2000,0.11339999999999995,1.0,0.5262844796284342
2000,0.10199999999999998,1.0,0.34820705904567717
5,0.13729999999999998,1.0,1.0
1374,0.11029999999999995,1.0,1.0
2000,0.11209999999999998,1.0,0.5765923973269609
876,0.13690000000000002,1.0,1e-05
5,0.13880000000000003,0.5347205273436624,1e-05
759,0.128,1.0,1e-05
5,0.13790000000000002,1.0,0.2571196293611945
1132,0.15400000000000003,1.0,1.0
1038,0.12039999999999995,1.0,1e-05
1041,0.12329999999999997,0.0,1e-05
2000,0.11060000000000003,1.0,1e-05
2000,0.1068,1.0,0.659511478766755
2000,0.10640000000000005,1.0,0.4277743744007623
2000,0.11460000000000004,1.0,1.000000000000694e-05
2000,0.11650000000000005,1.0,0.3872303500466681
2000,0.10519999999999996,1.0,1e-05
2000,0.1049,0.0,1e-05
2000,0.1049,0.0,1e-05
2000,0.1049,0.0,1e-05
2000,0.1049,0.0,1e-05
2000,0.10519999999999996,1.0,1e-05
2000,0.10529999999999995,1.0,0.29413241538428553
2000,0.10519999999999996,1.0,1e-05
2000,0.10519999999999996,1.0,1e-05
2000,0.10919999999999996,1.0,0.39709571937881694
2000,0.10519999999999996,1.0,1e-05
2000,0.1129,1.0,0.5734531925478775
2000,0.10519999999999996,1.0,1e-05
2000,0.10519999999999996,1.0,1e-05
2000,0.1049,0.0,1e-05
2000,0.10519999999999996,1.0,1e-05
2000,0.10929999999999995,1.0,1.0
2000,0.10529999999999995,0.5046650677462936,1e-05
2000,0.10519999999999996,1.0,1e-05
2000,0.12119999999999997,1.0,0.40501921569392085
2000,0.10519999999999996,1.0,1e-05
2000,0.11219999999999997,1.0,0.3996563927909975
2000,0.11229999999999996,1.0,0.4634048742493192
2000,0.10860000000000003,0.547894463423169,1e-05
1214,0.16100000000000003,0.0,1e-05
2000,0.1079,1.0,0.42288393688593795
2000,0.10840000000000005,1.0,0.6770438360162913
2000,0.10570000000000002,0.2761406916608209,1e-05
2000,0.1049,0.0,1e-05
1241,0.1269,0.0,1e-05
2000,0.1149,0.4893900739554902,1e-05
2000,0.10519999999999996,1.0,1e-05
2000,0.1049,0.0,1e-05
2000,0.10519999999999996,1.0,1e-05
2000,0.10519999999999996,1.0,1e-05
2000,0.10929999999999995,1.0,1.0
2000,0.1049,0.0,1e-05
2000,0.10519999999999996,1.0,1e-05
2000,0.10519999999999996,1.0,1e-05
2000,0.10519999999999996,1.0,1e-05
2000,0.1159,1.0,0.25291782613244973
2000,0.10519999999999996,1.0,1e-05
1568,0.126,1.0,0.6369139034102077
2000,0.10519999999999996,1.0,1e-05
2000,0.10519999999999996,1.0,1e-05
2000,0.10519999999999996,1.0,1e-05
2000,0.10519999999999996,1.0,1e-05
2000,0.10099999999999998,0.5774448898593718,1e-05
2000,0.10809999999999997,0.5206783676667093,1e-05
2000,0.10519999999999996,1.0,1e-05
