lrate,l2_reg,n_epochs,loss
0.5874098403396395,0.784026514563346,250.0,0.1452
0.1680812692115835,0.3627125011657675,692.0,0.13759999999999994
0.29943961561535193,0.9643311384809115,210.0,0.13319999999999999
0.37984634802491957,0.48780141358029516,1501.0,0.14680000000000004
0.9633114213115646,0.9064095360052463,1011.0,0.1501
0.15790700090427356,0.6067242383901259,83.0,0.13959999999999995
0.6863983421464185,0.12975966394936111,905.0,0.21140000000000003
0.9132888055644783,0.8652136704521268,556.0,0.16800000000000004
0.5945430364059524,0.9409316190484982,989.0,0.1362
0.8026531359778722,0.49898692148967794,595.0,0.1472
0.9992567824336475,0.4714199554977482,441.0,0.16180000000000005
0.41202138602596583,0.9738887871519057,300.0,0.136
0.5317320967086918,0.4885100996591968,1961.0,0.17900000000000005
0.3448633293819273,0.36952698801163175,42.0,0.1935
0.18499766644382099,0.7829115898699244,104.0,0.12770000000000004
0.3738670944434799,0.3159316055176701,9.0,0.13290000000000002
0.8765322367974429,0.7123023483579577,1085.0,0.16879999999999995
0.7608386785259564,0.2575065335231126,737.0,0.1382
0.8043758954541744,0.2239749612320463,1326.0,0.13090000000000002
0.2148292990430296,0.9117436095849502,9.0,0.1482
0.036051349638352576,0.03565553523333592,1348.0,0.12470000000000003
0.003944097345262326,0.6322996663524444,1799.0,0.14770000000000005
0.042402839372643275,0.04476866720682693,1543.0,0.1179
0.00640700306845882,0.018935387741403863,1593.0,0.13560000000000005
0.05758729724618862,0.001029994886759339,1276.0,0.12390000000000001
0.0400237304064749,0.08934553140031949,1238.0,0.12019999999999997
0.10636950474942991,0.12495093787556437,1741.0,0.12770000000000004
0.2336483009819128,0.11925673423129496,1189.0,0.14670000000000005
0.10390435463742742,0.20630584878149988,1504.0,0.11850000000000005
0.26428618411946436,0.20250470753522598,1999.0,0.122
0.4740357435636484,0.410206441389529,1476.0,0.1533
0.1173808604743354,0.29896533487333254,1794.0,0.12019999999999997
0.3145155857909375,0.18060299940128582,1634.0,0.24850000000000005
0.12719350052151165,0.40379058776999827,1420.0,0.12819999999999998
0.4684676492137618,0.565090485753399,1927.0,0.1483
0.6149617285240327,0.06000094408677117,1547.0,0.20279999999999998
0.08592765313500486,0.24746878085497837,843.0,0.11229999999999996
0.2889748434238223,0.33407990247497377,770.0,0.1895
0.4127560966640097,0.2707147507582354,864.0,0.20279999999999998
0.17689980899273994,0.15651861683387436,415.0,0.14790000000000003
0.059093084774548124,0.5540791848583827,1165.0,0.13390000000000002
0.5516420738541996,0.4273421385839441,597.0,0.14090000000000003
0.6800451743199852,0.0833148163238018,967.0,0.2057
0.2644334215466905,0.24539241389090316,1090.0,0.1684
0.15687539652561422,0.43862409993236473,855.0,0.1352
0.42444755306495696,0.35838137069265064,284.0,0.13339999999999996
0.32870527746587086,0.0015530026094038724,436.0,0.13849999999999996
0.22307083702383312,0.6480485517212582,177.0,0.1281
0.36470532915553777,0.1746824375721484,1691.0,0.1814
0.07458456429447721,0.05346571417027782,655.0,0.14180000000000004
0.16134583240273143,0.5382279795370919,1061.0,0.1352
0.0068088377626882995,0.27695680579295234,949.0,0.11670000000000003
0.01060731039776007,0.780596716747002,537.0,0.1261
0.939061394922322,0.29258998754622634,370.0,0.1592
0.6799851307088521,0.4589718267932352,787.0,0.13480000000000003
0.6363702742850091,0.3659038758009041,920.0,0.14229999999999998
0.5183092142637142,0.7115015601633369,689.0,0.13290000000000002
0.009788441379936924,0.23877636430374238,506.0,0.15610000000000002
0.8341508361739097,0.8522045910314299,986.0,0.13959999999999995
0.09353747894775075,0.5132171522221094,1394.0,0.12250000000000005
0.20219280000848233,0.33141557026043045,163.0,0.16049999999999998
0.27122854999744517,0.5943037590655247,1139.0,0.119
0.1497465650546113,0.14727687764761674,1244.0,0.24850000000000005
0.568947779747405,0.39552483741187433,617.0,0.13139999999999996
0.7261827593367361,0.10552960214090892,344.0,0.17520000000000002
0.1340772283206526,0.2754403133717171,1899.0,0.14490000000000003
0.02075964664667032,0.20912195005934844,1050.0,0.12729999999999997
0.07329409234541481,0.0846170067131376,841.0,0.12670000000000003
0.04242159966561508,0.17310085093617417,924.0,0.20120000000000005
0.19521639735616586,0.022943868022525318,1319.0,0.12929999999999997
0.07831906427789515,0.12917877230156222,728.0,0.13119999999999998
0.2415512443348957,0.31420946742850253,1835.0,0.13870000000000005
0.39108116506640866,0.1941345373464568,1431.0,0.17000000000000004
0.2953299885192566,0.0521492471480802,1218.0,0.13090000000000002
0.44230891591724497,0.22283711508576493,1133.0,0.12660000000000005
0.03755603671118635,0.1494752758449861,491.0,0.14549999999999996
0.10400425729742577,0.3876069389320942,805.0,0.12139999999999995
0.12922770710074682,0.4691648064376222,1633.0,0.12370000000000003
0.0005134935268159072,0.2547422856429774,1545.0,0.11319999999999997
0.006783412780866537,0.34205087300528386,1022.0,0.1109
0.987127900033989,0.43655469329812424,1287.0,0.15600000000000003
0.3468785889643139,0.32029090067746496,1557.0,0.1773
0.2392329597815662,0.3459673209673111,1015.0,0.13239999999999996
0.1718191285673828,0.4923554615514399,1724.0,0.14990000000000003
0.08997926163653733,0.5263573966709039,239.0,0.13829999999999998
0.4787772318320983,0.2501631434678685,715.0,0.15710000000000002
0.0530010225480837,0.2949908236769908,1360.0,0.14459999999999995
0.0006668139849639246,0.37886385434829395,887.0,0.15459999999999996
0.3100347623490168,0.5721759815825771,1445.0,0.13629999999999998
0.13613200788743882,0.6471932673070404,1494.0,0.16410000000000002
0.19405854161997066,0.42583753017445536,1091.0,0.1281
0.027128191432255977,0.3431216059996119,649.0,0.12929999999999997
0.8711817907556881,0.9948797587889857,1664.0,0.15359999999999996
0.27458283811079964,0.6965934583210841,1185.0,0.13690000000000002
0.06339828925167139,0.2680982809555519,1848.0,0.14449999999999996
0.332428628828623,0.4565690171486394,1993.0,0.11460000000000004
0.10952429212205572,0.09977449430790003,1025.0,0.12490000000000001
0.3905085469421379,0.41323023367538014,563.0,0.15159999999999996
0.25297309579819216,0.07163675168970185,1591.0,0.14300000000000002
0.15484821764699136,0.2382790656708003,826.0,0.16249999999999998
