lrate,l2_reg,n_epochs,loss
0.6775123281404376,0.18836983479559422,387,0.16324448906360495
0.4227484464645386,0.9215483665466309,1145,0.13546786502073274
0.5,0.5,1002,0.15270881957917443
0.8223798274993896,0.5136376619338989,814,0.1576597686328667
0.0773802325129509,0.34641045331954956,1540,0.13810376768575686
0.9281638860702515,0.45882970094680786,1445,0.16196206364701346
0.17511612176895142,0.6822246313095093,223,0.14045230535884917
0.5719324946403503,0.7741870880126953,1861,0.13915368251385174
0.32474374771118164,0.11673776805400848,606,0.15379992741998735
0.7627850770950317,0.03436138853430748,1949,0.1723870110527295
0.008021179586648941,0.8245916962623596,709,0.12717694997220766
0.7371205687522888,0.7326533198356628,1375,0.15227013147152269
0.49212098121643066,0.37641441822052,102,0.15905382776253885
0.5142931342124939,0.30284440517425537,883,0.16414615483245107
0.26124536991119385,0.5872295498847961,1654,0.14532546572204594
0.9858202934265137,0.995177686214447,305,0.12609330560248524
0.23863153159618378,0.14478203654289246,1043,0.1504379207126632
0.9643270373344421,0.16478395462036133,656,0.17518291586686977
0.2171391248703003,0.9452647566795349,1881,0.133731542493793
0.5357692241668701,0.5992968678474426,46,0.14968463010896446
0.2827206254005432,0.2606218755245209,1302,0.15155812399716379
0.711722731590271,0.4351135790348053,1706,0.16109481866352793
0.4667239785194397,0.7058107256889343,952,0.14236256401039762
0.7881695628166199,0.8599753975868225,1101,0.14375758348590248
0.03340482339262962,0.03107835166156292,376,0.13063150846520258
0.597331166267395,0.0736951231956482,1220,0.17395119978347517
0.06165173181422323,0.7026449924443589,757,0.12971217091742235
0.9809146261711623,0.9926215796020791,148,0.12661160843011598
0.9945796502593721,0.9949315464821288,127,0.12615700826621432
0.9865887129871062,0.9995026797186503,318,0.12562660318367083
0.3041302182222443,0.8258977126399017,1348,0.14010340726840648
0.989601891636632,0.9985059392591086,616,0.12490603562139037
0.9786308517116039,0.9991835634193107,423,0.12518160362853753
0.9920523156871585,0.9977884391970335,1106,0.12611883743707233
0.9761739000985739,0.9985059392591086,814,0.12464668219751449
0.34723940448653867,0.32074533984373865,193,0.15876139176883972
0.28120602935695005,0.5586574796370787,1108,0.14333710600374225
0.8437070715020545,0.14692413470410992,1471,0.16991792124006155
0.04150340563135668,0.7496260327668391,336,0.13118349096888238
0.8585906885504923,0.7086079356289016,486,0.14921478760025406
0.127135459503108,0.616808571479066,1884,0.14034965237623903
0.9787173804626889,0.9984887065588901,1519,0.12681291058887517
0.9725882086171233,0.998965415969723,1163,0.12571741416147217
0.9694074052344054,0.9985059392591086,919,0.12492739335109042
0.9761739000985739,0.9985059392591086,813,0.12464668219751449
0.30890917944105845,0.09835342230659083,26,0.15675094920135244
0.970629095057592,0.9983850387424751,753,0.12473762864329596
0.9688024700619523,0.9985059392591086,809,0.12464668219751449
0.9664815623030741,0.99852576004541,817,0.12464668219751449
0.9748779888589378,0.9985059392591086,845,0.12466949391876365
0.8666760660262025,0.998965415969723,675,0.12439804575959083
0.7803719966545206,0.9988901571292662,613,0.12438550743721614
0.9031536643315593,0.9988132876456901,676,0.12434451710298444
0.9616806920959984,0.9988524085262911,561,0.1249660449304248
0.6562296717013415,0.9988132876456901,641,0.12370633036241654
0.2780777079390968,0.1642384666609623,1443,0.15150700617193985
0.2717623773048937,0.6115764220288288,343,0.1461456422792237
0.5982021403568551,0.9977785133874003,601,0.12346336311416467
0.5662357534792447,0.9976337292279279,622,0.12346865366374275
0.02620971821815099,0.9114361879810023,1567,0.12717668004834234
0.5475710045126996,0.9891908184624402,301,0.12479553713856398
0.06205030531487343,0.12382524582669585,179,0.14029504561469525
0.5970909723440233,0.9981539522692552,851,0.12340448685058347
0.6009867008559348,0.9978803789474804,855,0.12652045622453112
0.5950317397144052,0.9980076264910566,476,0.12365740164712327
0.5835797423823952,0.9981539522692552,851,0.12389488975976938
0.5961171998368812,0.998054053854792,849,0.12288525702920862
0.5972753669083067,0.9980076264910566,837,0.12267018123361334
0.5970909723440233,0.9981539522692552,838,0.12267018123361334
0.5972803259657947,0.9835197810289836,787,0.12407827516872909
0.5974497665681369,0.9688344352770644,840,0.137869961788832
0.8741168332521678,0.8095522840655582,666,0.14728879608132617
0.5973905431065969,0.9995526069538588,849,0.12321407582745983
0.596207499767816,0.9857519565321905,827,0.12397187544868972
0.5974885333877987,0.9853680149930741,838,0.12387609827001457
0.4994959094154173,0.8583836237809619,1156,0.13750213755174934
0.5961966364426747,0.9985503757899109,838,0.12305015498839228
0.598357028927022,0.9980177707273787,833,0.12267018123361334
0.5984367040123727,0.9980076264910566,837,0.12267018123361334
0.5984367040123727,0.9980076264910566,841,0.12267018123361334
0.8343706554379017,0.9980177707273787,192,0.12488544007497426
0.598357028927022,0.9980177707273787,635,0.12320934238345863
0.5988101317433132,0.9980076264910566,837,0.12267018123361334
0.5999580595437639,0.9980076264910566,837,0.12267018123361334
0.625275085935635,0.9980076264910566,834,0.12284321694789906
0.6062760380477517,0.9979590056659958,1548,0.1252899407439811
0.5975386178944511,0.9980076264910566,838,0.12267018123361334
0.6016862353090658,0.9980076264910566,977,0.1237919470308941
0.5985724257154009,0.9980076264910566,842,0.12267018123361334
0.5984367040123727,0.9980076264910566,859,0.12483090538195325
0.5995238978778614,0.9980076264910566,840,0.12267018123361334
0.5972174646187343,0.9980076264910566,841,0.12267018123361334
0.5999580595437639,0.9980076264910566,644,0.12320934238345863
0.8205148463617017,0.03925712582130514,1370,0.17240674310025833
0.5797375732898995,0.9980076264910566,843,0.12288924264822822
0.9549173996264447,0.01141490974678483,1501,0.17626365115684828
0.5995333834438361,0.9980076264910566,837,0.12267018123361334
0.596287464864694,0.9980076264910566,839,0.12288525702920862
0.5295644384733253,0.5292094464445524,5,0.15289418359200008
0.5978737140238857,0.9980076264910566,832,0.12267018123361334
