lrate,l2_reg,n_epochs,loss
0.42511301167012516,0.6199589855407389,443.0,0.1766935432832915
0.25942091996488903,0.12424368115628026,233.0,0.17930024701976296
0.9499956519307423,0.7266490805794004,1740.0,0.14648135772613735
0.9687323824620211,0.3546682960575044,1709.0,0.17130766471829414
0.5709689807618149,0.47052580908393693,183.0,0.173932968104051
0.17633535923650612,0.9531629400215476,1939.0,0.14605112475590695
0.980147898306273,0.34666536383883206,626.0,0.1709941904075172
0.038401969632872346,0.4505651661892348,810.0,0.1755170377954758
0.7255397318834178,0.8856310689274045,1941.0,0.14516081753655488
0.5906112186719326,0.12949813014774914,1781.0,0.17934602878065795
0.3737917029416742,0.5619010187957731,1114.0,0.17522368734080487
0.6721241148420584,0.1807200370247657,334.0,0.17127671164187636
0.21223381631639127,0.7402673081844964,1385.0,0.1472500063829552
0.8351118663869833,0.724640550361215,100.0,0.14648135772613735
0.5437261972464387,0.4839343863455665,505.0,0.17406673907939704
0.11376579589077973,0.759693786732184,68.0,0.14636687862315115
0.5838173528111368,0.04715184640268966,1322.0,0.17946483547780157
0.5172616955951159,0.5733509310363835,691.0,0.175038911888661
0.6621245870136309,0.503249374666709,406.0,0.1748648423770299
0.9374394846356455,0.4050842046834814,1061.0,0.17282128658286522
0.7827665837782842,0.97222110071397,1966.0,0.1345267113640721
0.8093325815791124,0.9834366030400635,1999.0,0.12690818613675398
0.8177756636447704,0.9796929887336729,1460.0,0.12625352904938844
0.8229289369324061,0.8773471441295304,1538.0,0.14569485539101595
0.8575839289816605,0.9998307966137576,1547.0,0.12511965480365334
0.8789495175494842,0.8514260193721938,1278.0,0.14577127856179503
0.7246599601514884,0.8194253405929433,1496.0,0.14600417213584235
0.8937538748395585,0.9914359885938302,941.0,0.1261855653022659
0.41636613442361636,0.6470223264256456,961.0,0.17682348119624666
0.887693642518214,0.9000537977756071,916.0,0.14488362385830275
0.3521027429041409,0.807208829276909,1185.0,0.1461641001788989
0.4530674476736437,0.6623775772194478,1627.0,0.15977247450652604
0.6521938251939983,0.2627598047558911,853.0,0.1701664039310722
0.9930535493854302,0.007430294378458158,1195.0,0.1840591953256251
0.9071571981989499,0.9274881837466695,1802.0,0.1452008297011355
0.9993947996947886,0.6841146916272383,732.0,0.14753347932359284
0.7207058393970983,0.7737780614977929,567.0,0.14642862146187774
0.31256212237636394,0.5874321440122179,1648.0,0.175038911888661
0.7532533169814866,0.28759717778541427,1097.0,0.17009943072365313
0.9441333341695063,0.9461104398017145,814.0,0.14594688050557364
0.9137480539173457,0.9933109675270151,257.0,0.1261855653022659
0.6191739272079138,0.8332118700720612,243.0,0.14672661466784595
0.4961330304045452,0.6963489855316677,1880.0,0.1472698655314856
0.8572285795638815,0.9056672659815175,1356.0,0.1451979767391389
0.04826122086424317,0.5419359656176056,168.0,0.17543739269794772
0.7642487195278973,0.7977519057809577,1014.0,0.14643349251939167
0.6872949901811352,0.19228198745494862,360.0,0.17174692183369933
