n_epochs,loss,l2_reg,lrate
895,0.16256154538702233,0.6669921875,0.25879647460937505
1145,0.12938044365730236,0.0419921875,0.38379522460937504
2000,0.11390874300167964,1.0,1.0
5,0.12081578827235402,0.0,1.0
2000,0.1863871795325649,1.0,1e-05
5,0.12514042760997973,1.0,1.0
2000,0.1047694007563411,0.0,1.0
1273,0.12364901867763461,0.0,0.8515058334546775
2000,0.11744609080433709,0.43172523803191404,1.0
5,0.1275112061229632,0.0,1e-05
2000,0.11832299210559091,0.0,1e-05
1906,0.12400536487339535,0.0,1.0
5,0.12451897906780111,0.43406930449051506,1.0
2000,0.11480961240355124,0.0,0.9312545857718983
1187,0.12564085700234254,1.0,1.0
5,0.12067049830911168,0.0,1.0
668,0.12090715132528049,0.05190561507295499,1.0
2000,0.1201980865836638,0.0,0.5313350648047379
2000,0.11415120045727507,1.0,1.0
2000,0.12223452958757426,0.22359872979969833,1.0
2000,0.11997606269633909,0.0,0.743379780740434
5,0.12702198190283837,0.0,0.5448254273162114
5,0.12563039991480013,1.0,1.0
5,0.18662961012914472,1.0,1e-05
5,0.1609007091109774,0.2934245568233605,1e-05
2000,0.11778663612869088,0.6420951149653225,1.0
2000,0.10471281998707666,0.0,1.0
2000,0.10478262906758772,0.0,1.0
2000,0.10474735484608222,0.0,1.0
1600,0.12190544078969592,0.0,0.9811028682955166
2000,0.1181524873228373,0.0,1e-05
2000,0.10488924796387626,0.0,1.0
2000,0.10482380891955245,0.0,1.0
2000,0.11952259406375111,0.0,0.3826307532313888
2000,0.10487172408164629,0.0,1.0
2000,0.10489429852513774,0.0,1.0
400,0.12015187675426921,0.0,1.0
2000,0.11713586657370732,0.3144947710416064,1.0
2000,0.10491093957942439,0.0,1.0
2000,0.10486773325839983,0.0,1.0
2000,0.10479608794700694,0.0,1.0
2000,0.11636374827676382,0.7972203801680886,1.0
2000,0.10472203272234382,0.0,1.0
2000,0.14154507223113671,1.0,0.6939231824232247
2000,0.10482963388338408,0.0,1.0
2000,0.10484120311037101,0.0,1.0
2000,0.10488129113141599,0.0,1.0
1210,0.12513440023155112,0.4317797013111016,1.0
2000,0.10480450618614635,0.0,1.0
2000,0.10484187880509704,0.0,1.0
2000,0.10491448950203756,0.0,1.0
2000,0.10489192830463372,0.0,1.0
2000,0.10480079435723279,0.0,1.0
2000,0.10478769242635273,0.0,1.0
2000,0.10471171243002352,0.0,1.0
2000,0.10480733041625387,0.0,1.0
2000,0.10480346811926018,0.0,1.0
2000,0.10488565147378191,0.0,1.0
2000,0.10485198728160278,0.0,1.0
2000,0.1047834932998577,3.469446951953614e-18,1.0
2000,0.12486085720328843,0.17974232276398505,1.0
2000,0.10489026525474517,0.0,1.0
2000,0.10490467176773713,0.0,1.0
2000,0.11837813988410864,0.0,1e-05
2000,0.10473894584922072,0.0,1.0
2000,0.10482790425529405,0.0,1.0
1468,0.12242724106095798,0.0,1.0
2000,0.11964297393179044,0.0,0.6373739458686137
2000,0.11732129126390158,0.3967259505998303,1.0
2000,0.10486472347182961,0.0,1.0
989,0.12346635868588246,0.0,1.0
2000,0.1047933081259349,0.0,1.0
2000,0.10477834633690492,0.0,1.0
2000,0.10484842098974713,0.0,1.0
2000,0.10474132226151137,0.0,1.0
2000,0.10479385948176222,0.0,1.0
2000,0.10478911513094939,0.0,1.0
5,0.12390816163923135,0.6135344396160775,1.0
2000,0.1049100122098106,0.0,1.0
2000,0.10476994633934589,0.0,1.0
2000,0.10481514934994483,0.0,1.0
2000,0.10806864153755388,0.06840025861546953,1.0
2000,0.1048834024628862,0.0,1.0
2000,0.10487025989802158,0.0,1.0
2000,0.11729520810971175,0.7095673570505232,1.0
2000,0.12035099776630019,0.0,0.78111335936129
2000,0.10481904218197019,0.0,1.0
2000,0.10493606283487547,0.0,1.0
2000,0.10484831885019726,0.0,1.0
2000,0.10485370288191524,0.0,1.0
2000,0.11943409522710216,0.0,0.18275909851453856
5,0.12778753518716512,0.0,0.7217224985965328
2000,0.10476106389304536,0.0,1.0
2000,0.10490575656755641,0.0,1.0
2000,0.10485011268082146,0.0,1.0
2000,0.10474899916588334,0.0,1.0
2000,0.10467120479558105,0.0,1.0
2000,0.10479082512802845,0.0,1.0
2000,0.1048261868222252,0.0,1.0
2000,0.10474754374460161,0.0,1.0
