lrate,l2_reg,n_epochs,loss
0.3272897284477949,0.8528101872652769,1282,0.1358741493585182
0.9221673011779785,0.1458463817834854,176,0.16678710797296598
0.0635896772146225,0.4187324047088623,1586,0.1350891706302388
0.5,0.5,1002,0.15270881957917443
0.6859896183013916,0.5789485573768616,978,0.16099694861648498
0.23931118845939636,0.7476598620414734,491,0.13456092364913896
0.5101483464241028,0.25148525834083557,1067,0.1618218181831707
0.495320588350296,0.05477012321352959,686,0.16662353730161272
0.7542609572410583,0.9414462447166443,1761,0.14588624544515855
0.047987423837184906,0.9116498827934265,610,0.12754724127074324
0.7014549374580383,0.08749531954526901,1967,0.16996785883991
0.31162717938423157,0.34378311038017273,289,0.16038001481161065
0.9379372000694275,0.6524333357810974,1148,0.17173915674352838
0.3857857286930084,0.5481951832771301,1628,0.1448386349897214
0.8636579513549805,0.4504615068435669,801,0.16436654188590097
0.13008031249046326,0.2390946000814438,1448,0.14791831770542882
0.61948561668396,0.7585864663124084,122,0.1453347032040703
0.1822260469198227,0.8073970675468445,1904,0.13436702948492613
0.5683016777038574,0.19418944418430328,548,0.16683832109536845
0.4263986349105835,0.4993034899234772,1209,0.15358605549391777
0.8240067958831787,0.5032605528831482,353,0.15567147779980628
0.2506771683692932,0.670028030872345,864,0.135948827066847
0.9998480677604675,0.3300933837890625,1690,0.17426427091459376
0.014195145107805729,0.10506036132574081,60,0.13170992995298236
0.7362080216407776,0.8979917168617249,1385,0.144815782173686
0.4420161843299866,0.9902604222297668,237,0.12537176587165186
0.04304844934997232,0.9990239965709501,58,0.12027194811563768
0.046205783903917164,0.9961754884904189,110,0.12023808067494533
0.04833754949697068,0.9924286934614875,88,0.12063423458519106
0.030255776948954177,0.9961754884904189,60,0.12032788329580946
0.04491460431917802,0.9961754884904189,109,0.12063415910631788
0.04381308845831818,0.9955504440046915,115,0.12029890900684015
0.04573911708898982,0.9969260514753622,111,0.12023808067494533
0.04573911708898982,0.9991023664628896,111,0.12026525775610321
0.0463599829361592,0.9970245120910247,278,0.12018252944714984
0.046205783903917164,0.9963972404952118,111,0.12023808067494533
0.046546720805259886,0.9965940015420112,1182,0.12207145588813896
0.0463599829361592,0.9983905962653485,111,0.12023982373634146
0.046375397553062025,0.9981845528902893,833,0.12149395628918606
0.046205783903917164,0.9922976941602748,375,0.12050873505173591
0.034924448420903254,0.3209238901838418,1715,0.1314610148489139
0.046349125374436,0.9986560948615937,278,0.12018427250854598
0.046349125374436,0.998122807237218,779,0.12108924147156123
0.0463599829361592,0.996946723431041,293,0.12018252944714984
0.0463599829361592,0.9988529138091031,354,0.12014658115269329
0.0463599829361592,0.9954219232232688,285,0.12026892436931713
0.2900067724436168,0.9997782558149492,354,0.12141878032218517
0.0463599829361592,0.9988932949947462,294,0.12020970652830772
0.0463599829361592,0.9994571964647553,324,0.12039448411655443
0.3388918246438267,0.6116520908210975,1248,0.1499900820550479
0.0463599829361592,0.9987693654950989,335,0.12014658115269329
0.0463599829361592,0.9992242562137141,340,0.12017201517245503
0.0463599829361592,0.992759291086961,340,0.12110767787106444
0.11395826959665722,0.35902060436444927,1281,0.14082174914223858
0.6087666622091087,0.9987670664585586,335,0.1239380264007953
0.0463599829361592,0.998784497740341,442,0.12025381366227264
0.0463599829361592,0.9988529138091031,332,0.12014658115269329
0.0463599829361592,0.9988529138091031,343,0.12014658115269329
0.03206488492557159,0.9988529138091031,347,0.12020412682375045
0.60319106507516,0.27669017979720034,387,0.16253793984679277
0.0463599829361592,0.9988529138091031,641,0.12027145710474785
0.9852049090972504,0.985945965312828,1278,0.1274712025956976
0.0463599829361592,0.9988529138091031,333,0.12014658115269329
0.0463599829361592,0.9988529138091031,337,0.12014658115269329
0.0463599829361592,0.9988529138091031,338,0.12014658115269329
0.0463599829361592,0.9988529138091031,326,0.12014658115269329
0.8548999116188957,0.8360940547641484,1625,0.145835857133602
0.2995558176022079,0.9988529138091031,310,0.12153877811237566
0.7587417904389767,0.05087539241690808,212,0.1694403381888338
0.3764563843274964,0.41328864478225813,1147,0.15082793549592677
0.0463599829361592,0.9988529138091031,328,0.12014658115269329
0.1928649613857471,0.9988529138091031,327,0.1230561486061914
0.31621451115000765,0.7173178589818648,664,0.13798825354797062
0.0463599829361592,0.9988529138091031,327,0.12014658115269329
0.04490013243381218,0.9989627527694285,336,0.12056809360382759
0.0780123798498195,0.9988529138091031,340,0.12013066335904293
0.06212747882519891,0.9988529138091031,342,0.12019156617234215
0.08740344925616847,0.9988529138091031,331,0.12003521456497986
0.09167176793902726,0.9988529138091031,307,0.1198077092854369
0.08318379043795558,0.9988529138091031,329,0.12013066335904293
0.09220670696834636,0.9988529138091031,333,0.1197700179295842
0.09235194342844039,0.9988529138091031,333,0.1197700179295842
0.20098125539359735,0.9591309685975447,288,0.13000219720082654
0.13101743161656856,0.9969721049819866,345,0.11935389635364295
0.130650727280309,0.9943239464911904,337,0.11950398850391732
0.6882800563516553,0.9672948606938427,1577,0.13657107790205025
0.13487351409594237,0.9966857390398318,768,0.1203879591751178
0.1323296601468582,0.9967921685141797,349,0.11935389635364295
0.1244176683308936,0.992391707642436,346,0.11976700945508356
0.13261832175309168,0.9917340168208526,490,0.11987424196466291
0.14008738442303337,0.36013524628551774,1821,0.14512179971977773
0.13312886207474492,0.9968353937913276,350,0.11935389635364295
0.13234085507388882,0.9912983342922733,349,0.11979984365551
0.040750685028531186,0.5185438850994213,508,0.13053907079932606
0.06771045639555118,0.08363994224099991,705,0.13997331665399587
0.13135753660050978,0.9971737826975181,802,0.1206135881134381
0.13568014442080276,0.9985516258463812,430,0.11946287192461842
0.13312886207474492,0.9966314780661795,357,0.11935389635364295
0.16006607806459835,0.996902376076339,345,0.11955699715141202
0.1335101658256111,0.9966857390398318,378,0.11935389635364295
