n_epochs,loss,l2_reg,lrate
182,0.16840367653901978,0.9931640625,0.245124736328125
1305,0.13784384767739205,0.0556640625,0.182625361328125
307,0.14479086403948208,0.5556640625,0.682620361328125
2000,0.11388929375061611,1.0,1.0
2000,0.11540722462036236,0.0,0.9304497744083053
2000,0.18623253565567388,1.0,1e-05
5,0.12055458087252346,0.0,1.0
2000,0.11737689562662404,0.37740244742747225,1.0
5,0.12675383856379346,0.0,1e-05
1197,0.1224741516308115,0.0,1.0
5,0.12524710009505252,1.0,1.0
2000,0.11774679572950755,0.6809189399179769,1.0
2000,0.10489570750099433,0.0,1.0
1678,0.12178862642800742,0.0,1.0
1068,0.14104659123003507,1.0,0.9213389808740409
5,0.12062972320398752,0.0,1.0
2000,0.10465273568679923,0.0,1.0
5,0.1222777556480316,0.2910549968311414,1.0
2000,0.1049077787784317,0.0,1.0
2000,0.11858279382427062,0.0,1e-05
2000,0.11921739498053989,0.0,0.5934404675947791
2000,0.10494341292797725,0.0,1.0
2000,0.1258573538588942,0.20788474261906928,1.0
5,0.12662796426330153,0.0,0.5183476440274921
2000,0.1276487624891449,0.02313627882453196,0.7915640739643248
2000,0.10496184079751482,0.0,1.0
996,0.12329018746640517,0.0,1.0
1434,0.1269369483840296,0.45724317883791826,1.0
2000,0.10482464753349939,0.0,1.0
2000,0.10479063943953948,0.0,1.0
2000,0.10473882320065911,0.0,1.0
2000,0.10477007499353112,0.0,1.0
2000,0.10488912596165041,0.0,1.0
2000,0.10478293912618658,0.0,1.0
2000,0.10475376712785732,0.0,1.0
2000,0.1182998276618341,0.0,1e-05
2000,0.10479786524916739,0.0,1.0
2000,0.11379151092143858,1.0,1.0
1866,0.1228121618231068,0.0,1.0
2000,0.1047025166233093,0.0,1.0
2000,0.11959792991454528,0.0,0.40999281009842836
2000,0.1177346456382106,0.5327661804469318,1.0
2000,0.10486310488214147,0.0,1.0
560,0.12016568730793169,0.0,1.0
2000,0.11623446934311879,0.2649098384923996,1.0
2000,0.1049437735373645,0.0,1.0
5,0.12686911502620724,0.0,0.06697227934247034
2000,0.10547108886635614,0.0,0.990857921892892
2000,0.10500284120241193,0.0,1.0
2000,0.10494067803577088,0.0,1.0
2000,0.10493056548089667,0.0,1.0
2000,0.10472434043820894,0.0,1.0
2000,0.10477432875363189,0.0,1.0
1601,0.12220636092369985,0.0,1.0
2000,0.1165755090175313,0.8353237533024381,1.0
2000,0.10496057013907985,0.0,1.0
2000,0.10481865148503891,0.0,1.0
2000,0.10476762691274398,0.0,1.0
2000,0.11374280222290027,1.0,1.0
2000,0.10477337535954084,0.0,1.0
2000,0.10478565601806887,0.0,1.0
2000,0.1047768009145082,0.0,1.0
2000,0.1474496125983589,0.3097573348768905,0.48697372929534993
5,0.12402460991607328,0.7633099776988955,1.0
2000,0.10491475299314816,0.0,1.0
5,0.12070640224851087,0.0,1.0
2000,0.10494655581129864,0.0,1.0
2000,0.10479920334193757,0.0,1.0
2000,0.10483990390822684,0.0,1.0
5,0.16193073391402887,0.3499990209991389,1e-05
2000,0.10480154795789129,0.0,1.0
2000,0.10479836521011918,0.0,1.0
2000,0.1048616419366164,0.0,1.0
2000,0.10486549743572718,0.0,1.0
2000,0.10493875225566539,0.0,1.0
2000,0.10470591509157941,0.0,1.0
2000,0.10481744670398081,0.0,1.0
2000,0.10477337535954084,0.0,1.0
2000,0.10480165634906985,0.0,1.0
2000,0.1047171120542132,0.0,1.0
2000,0.10478698809673266,0.0,1.0
2000,0.10481527980870595,0.0,1.0
2000,0.10484836960961022,0.0,1.0
2000,0.10477499178273234,0.0,1.0
2000,0.10487204360445411,0.0,1.0
2000,0.10485489126936841,0.0,1.0
2000,0.10486119659296891,0.0,1.0
2000,0.11736584066882276,0.0,0.8607662795944033
5,0.12534877584302923,1.0,1.0
2000,0.1048513777657409,0.0,1.0
2000,0.10481615294888727,0.0,1.0
2000,0.10487294273702061,0.0,1.0
2000,0.12046651169644244,0.0,0.7490844632601688
2000,0.11425180437615497,1.0,1.0
2000,0.10485219002517548,0.0,1.0
2000,0.10485451416343679,0.0,1.0
2000,0.11694897958012744,0.29093763284308194,1.0
2000,0.10465200219908978,0.0,1.0
2000,0.10478116700727101,0.0,1.0
2000,0.10479695207229657,0.0,1.0
