n_epochs,loss,l2_reg,lrate
1515,0.1661891864397079,0.7236328125,0.40527938476562503
268,0.14451296165055405,0.0986328125,0.28028063476562504
1266,0.14564203912039675,0.5986328125,0.780275634765625
5,0.12520155103266364,1.0,1.0
5,0.12080354243555867,0.0,1.0
5,0.18640908394263223,1.0,1e-05
2000,0.10490340699351668,0.0,1.0
2000,0.11849972626824071,0.0,1e-05
2000,0.10490142513903218,0.0,1.0
2000,0.11360457951757968,1.0,1.0
1052,0.12359453666385671,0.0,1.0
2000,0.12397111088565109,0.22908692211520482,1.0
2000,0.12061371884751763,0.0,0.559539197432687
2000,0.1049359981378468,0.0,1.0
5,0.1260277029755812,0.4734124699860145,1.0
2000,0.10486905757188501,0.0,1.0
2000,0.11384704579368761,1.0,1.0
2000,0.11763101216810673,0.0,0.9019182410998201
1878,0.12763933124812032,0.3689890416420148,1.0
2000,0.11887854576518905,0.0,0.13550567183262266
945,0.12427281368733925,0.9096320115671245,1.0
2000,0.1048437462482951,0.0,1.0
2000,0.10491940278309746,0.0,1.0
2000,0.10477530723551895,0.0,1.0
5,0.12069712498365259,0.0,1.0
2000,0.10486039751583454,0.0,1.0
2000,0.10489096775526933,0.0,1.0
1976,0.11697567623926025,0.0,1.0
2000,0.18494987536840218,1.0,1e-05
647,0.12018488845974135,0.0,1.0
2000,0.10479100196516734,0.0,1.0
2000,0.10485839506542205,0.0,1.0
1548,0.12285566983467335,0.0,1.0
2000,0.10479100196516734,0.0,1.0
2000,0.1049134686161579,0.0,1.0
5,0.1279051329301135,0.0,1e-05
2000,0.10483851230460138,0.0,1.0
2000,0.1048275328286734,0.0,1.0
2000,0.10477579639314953,0.0,1.0
2000,0.11383357004752516,1.0,1.0
2000,0.11952011594540808,0.0,0.7003599522082484
5,0.1271254814564553,0.0,0.6743699888353171
2000,0.10475273748551417,0.0,1.0
2000,0.10489000849562029,0.0,1.0
2000,0.10490844013101958,0.0,1.0
2000,0.11629187756131036,0.10315379175891459,1.0
2000,0.10486322905653107,0.0,1.0
2000,0.1175115836244192,0.49969312406178196,1.0
2000,0.10478771814343263,0.0,1.0
1129,0.12268538771304786,0.0,1e-05
2000,0.1047803126280332,0.0,1.0
2000,0.10484419931946659,0.0,1.0
2000,0.10482604714357754,0.0,1.0
2000,0.11802478267805736,0.0,1e-05
1336,0.1224722772144855,0.0,1.0
2000,0.11966900656511574,0.0,0.5947259181346357
2000,0.1048615182538103,0.0,1.0
2000,0.1048236197437171,0.0,1.0
2000,0.10482162202511147,0.0,1.0
5,0.12515324299312552,1.0,1.0
2000,0.11420184237384333,1.0,1.0
2000,0.10483131544845459,0.0,1.0
2000,0.1048734139923676,0.0,1.0
2000,0.10494287011178427,0.0,1.0
2000,0.10489690871757781,0.0,1.0
2000,0.15609294266600182,0.2971318256256404,1e-05
2000,0.10483774277613865,0.0,1.0
2000,0.10491880208648525,0.0,1.0
5,0.12682058553453526,0.0,0.54832488882491
2000,0.10487863522806394,0.0,1.0
2000,0.10479172141364716,0.0,1.0
2000,0.10490528647444672,0.0,1.0
2000,0.10488822195836243,0.0,1.0
2000,0.10491065672123885,0.0,1.0
2000,0.10485301526753092,0.0,1.0
2000,0.10475894309487707,0.0,1.0
2000,0.10482870986393289,0.0,1.0
2000,0.10485705664149958,0.0,1.0
2000,0.1048538271406823,0.0,1.0
2000,0.12380717654977895,0.04762575651063807,0.8880883089487246
2000,0.11731453514204089,0.7204745314052202,1.0
2000,0.11406557176807358,1.0,1.0
2000,0.1048134238147649,0.0,1.0
2000,0.10488768295751331,0.0,1.0
2000,0.10477201161863574,0.0,1.0
2000,0.12074944143500552,0.0,0.8114885346694624
5,0.12083313912063198,0.0,1.0
2000,0.10484364318893262,0.0,1.0
2000,0.10473205632582376,0.0,1.0
2000,0.10479292921523836,0.0,1.0
2000,0.10481299125789267,0.0,1.0
2000,0.10473297750790658,0.0,1.0
2000,0.1048565417406384,5.551115123125783e-17,1.0
2000,0.10483607556463699,0.0,1.0
1199,0.12286308847666896,0.0,1.0
2000,0.11674499697535659,0.2862744577002229,1.0
2000,0.10483934990713123,0.0,1.0
2000,0.10479669740353059,0.0,1.0
2000,0.10478298109712883,0.0,1.0
2000,0.10490047126619219,0.0,1.0
