lrate,l2_reg,n_epochs,loss
0.14858547132462263,0.9719415623694658,400,0.12853796327718553
0.7257723212242126,0.11207202821969986,1367,0.17179587435795868
0.3138148784637451,0.42281410098075867,688,0.15146804545807016
0.810847282409668,0.5326597094535828,1594,0.15318830106728465
0.4147312343120575,0.7227924466133118,1224,0.1468644751917941
0.9606680870056152,0.364883691072464,5,0.1662832974370632
0.11114947497844696,0.17926497757434845,1946,0.14729033730485913
0.514431893825531,0.7871955633163452,795,0.1412917817419262
0.3089935779571533,0.8597577810287476,1873,0.13273164814992042
0.8159136772155762,0.22059625387191772,908,0.16407886144162964
0.2237192690372467,0.28499913215637207,1086,0.150783977331501
0.6503934264183044,0.6741388440132141,182,0.14582782208486963
0.012578180059790611,0.6162235140800476,512,0.12868104685100615
0.6132482886314392,0.475116491317749,1731,0.15856329248035936
0.4586150348186493,0.03583436459302902,288,0.16010783821295288
0.916539192199707,0.9269653558731079,1440,0.14194791141567437
0.4957282841205597,0.892217218875885,982,0.134946111143222
0.879601001739502,0.00014790892601013184,1760,0.17975649501239171
0.03405124694108963,0.43952909111976624,193,0.1309211845664306
0.5915842652320862,0.581620454788208,1036,0.16129689389979823
0.1984013020992279,0.6472413539886475,1657,0.1458919058922327
0.6760240197181702,0.2570870816707611,625,0.16170618634452075
0.2679131031036377,0.19282902777194977,1428,0.1509453428102124
0.8566961288452148,0.8329595923423767,339,0.15036359532633012
0.09368212521076202,0.7524475455284119,1254,0.1336275610527595
0.8271320974067297,0.5364332695946842,601,0.15743962302758643
0.00535099415233542,0.9819126816243186,315,0.12114379583386244
0.5,0.5,1002,0.15270881957917443
0.23104645480333386,0.003751704753775398,429,0.1593880186919845
0.00010864932008042467,0.9894003200079328,458,0.12080587051598733
0.796144875905342,0.8640584553951622,1652,0.1445702288113624
0.0004800341295166414,0.986256285567052,462,0.12099225751800832
0.006692937829059307,0.9953071451292141,1919,0.12305207896356077
0.00010864932008042467,0.9886810843039213,344,0.12071669940054479
0.00030425799648548316,0.9890267966398159,504,0.12079187401949082
0.00010864932008042467,0.9886810843039213,309,0.12071669940054479
0.00010864932008042467,0.981387113064127,337,0.12106605625066091
0.0003426401117482356,0.9876474028867838,847,0.12208263633709739
0.005426755464757475,0.9886810843039213,165,0.12088768156739448
0.0049231240556126795,0.9886810843039213,394,0.12098805545833535
1.5210710833086591e-05,0.9886810843039213,302,0.12075439075639749
0.00013856992301196767,0.987326106993055,311,0.12088502500842897
0.00010864932008042467,0.9887684443024819,309,0.12071669940054479
0.00010864932008042467,0.9746524754284956,309,0.12146746382359307
0.11468961072309591,0.34010347217829384,1994,0.14284288949332294
0.00010864932008042467,0.9876567438015099,309,0.12074320357985754
0.00010864932008042467,0.9886810843039213,315,0.12071669940054479
0.00010864932008042467,0.9886810843039213,332,0.12071669940054479
0.00010864932008042467,0.9882923964891687,350,0.12074320357985754
0.19868794853626148,0.640979462161953,800,0.1438331787956416
0.00010864932008042467,0.9917026673683342,317,0.1207854959732986
0.00010864932008042467,0.9886810843039213,334,0.12071669940054479
0.00010864932008042467,0.9888397816120849,312,0.12068464150991147
0.5970965702252113,0.29295706854708214,1600,0.1626617960455391
