n_epochs,loss,l2_reg,lrate
344,0.1588316489140255,0.669921875,0.49023947265625
1591,0.13656835901274636,0.044921875,0.36524072265625
2000,0.11381867541426213,1.0,1.0
2000,0.18643058514634653,1.0,1e-05
5,0.12100757718256622,0.0,1.0
1892,0.12353379485247291,0.0,1.0
5,0.12503136505731885,1.0,1.0
2000,0.11793585028165832,0.520951599670899,1.0
980,0.12323145778180396,0.0,1.0
5,0.12721976998258736,0.0,1e-05
1218,0.12541029926686373,1.0,1.0
5,0.14059627023060925,0.34352364374202565,0.8656625344004688
2000,0.11930103392665932,0.0,0.7199776823724714
2000,0.10482600687019866,0.0,1.0
2000,0.11854601558408227,0.0,1e-05
2000,0.10478415669697594,0.0,1.0
2000,0.10479710720784464,0.0,1.0
2000,0.10494000896765371,0.0,1.0
2000,0.12573363706582427,0.2419025119764044,1.0
937,0.15296834132431233,0.1322858294102166,1e-05
2000,0.11384922224078195,1.0,1.0
1299,0.12465902425665357,0.0,1.0
2000,0.10480002623255869,0.0,1.0
2000,0.11710917778175219,0.0,0.8976851325917902
2000,0.11584636164323382,0.0,0.9545910336762943
2000,0.11751014500684094,0.6121704970102779,1.0
5,0.12059140053293965,0.0,1.0
2000,0.10477949919022687,0.0,1.0
2000,0.11360079167435001,1.0,1.0
2000,0.11684478067972888,0.4228808216481022,1.0
2000,0.11947974887617782,0.0,0.19346302736193177
2000,0.10478050794386366,0.0,1.0
5,0.12525776740274291,1.0,1.0
2000,0.10481919584491652,0.0,1.0
2000,0.1408024976107301,1.0,0.7449298656031885
1595,0.1266964586981132,0.7654088169355929,1.0
2000,0.10473625001801476,0.0,1.0
2000,0.10485530615673024,0.0,1.0
2000,0.10483041675691221,0.0,1.0
2000,0.10487612085405407,0.0,1.0
1968,0.11814346798140836,0.0,1.0
651,0.12071952013808439,0.0,1.0
2000,0.10481600735943482,1.3877787807814457e-17,1.0
5,0.18963070562805853,1.0,1e-05
2000,0.10476371227725495,0.0,1.0
2000,0.10491468098596383,0.0,1.0
2000,0.10483308048295736,0.0,1.0
2000,0.10487622334295667,0.0,1.0
2000,0.1048567966247037,0.0,1.0
5,0.12700371952650996,0.0,0.4931255956148605
2000,0.1166889834609097,0.31491753606059397,1.0
2000,0.10470401747650265,0.0,1.0
2000,0.10483340915764021,0.0,1.0
2000,0.1199099477967205,0.0,0.6713804754244503
1558,0.12217116515668514,0.0,1.0
2000,0.11840059084168317,0.0,1e-05
2000,0.11924123703331933,0.0,0.6690131625176543
2000,0.10487223304207031,0.0,1.0
2000,0.12186192147310294,0.18641215638540162,1.0
2000,0.1049166347017621,0.0,1.0
2000,0.10476311813277506,0.0,1.0
2000,0.1048128637454333,0.0,1.0
2000,0.10485903834911717,0.0,1.0
2000,0.11832188646301489,0.0,0.8375431461668078
2000,0.10506083993409421,0.0,1.0
5,0.12062684471798989,0.0,1.0
2000,0.1047662957526937,0.0,1.0
2000,0.11752028548800682,0.0,0.8738504728562884
2000,0.11680600389164615,0.3043582384929967,1.0
2000,0.11747092876141692,0.6973320557085214,1.0
2000,0.10490101550287928,0.0,1.0
684,0.12471567000966381,1.0,1.0
2000,0.11403127479177834,1.0,1.0
5,0.12382763617606322,0.6129135851587955,1.0
2000,0.10477840150337787,0.0,1.0
2000,0.10491326434271155,0.0,1.0
2000,0.1047840960495174,0.0,1.0
2000,0.10472139468114237,0.0,1.0
2000,0.10478605375182458,0.0,1.0
2000,0.10479579061476994,0.0,1.0
2000,0.1048977065600721,0.0,1.0
5,0.12756271350431275,0.0,1e-05
2000,0.11844529160747716,0.0,1e-05
1422,0.12231791190996452,0.0,1.0
2000,0.1047854419651456,0.0,1.0
2000,0.16454027929346948,0.42041161820704415,1e-05
2000,0.10483675417780655,0.0,1.0
2000,0.10479349473929515,0.0,1.0
2000,0.10486191411460728,0.0,1.0
2000,0.10481513027065412,0.0,1.0
2000,0.10487312756587942,0.0,1.0
2000,0.10485632116628148,0.0,1.0
2000,0.10485249957197927,0.0,1.0
2000,0.10480191412269858,0.0,1.0
2000,0.10480300486983188,0.0,1.0
2000,0.10493803936306789,0.0,1.0
5,0.12070209611517256,0.0,1.0
2000,0.1047854419651456,0.0,1.0
2000,0.104805425913433,0.0,1.0
2000,0.10488992981398863,0.0,1.0
