lrate,l2_reg,n_epochs,loss
0.09249896281358416,0.8314839775774592,439.0,0.1469008360077039
0.6429874748911311,0.9612919275036458,1648.0,0.14081873405488868
0.9101066244800615,0.8648997250214476,1728.0,0.14578419089197073
0.6850929739707688,0.22886556873516828,231.0,0.17075585926403053
0.811270851521163,0.27264225643103834,696.0,0.1701664039310722
0.7342697569246835,0.0993829875256994,1302.0,0.17948260276790964
0.9590135882607956,0.5028742761145325,847.0,0.1748648423770299
0.3152333052230962,0.1828951351661081,1340.0,0.17146394174002255
0.2426506528184944,0.5796477367562698,1950.0,0.175038911888661
0.7240469596819674,0.04316101362121938,205.0,0.17946483547780157
0.7134275545568807,0.5336025740590548,845.0,0.17483887198233697
0.07144500489044103,0.5450947094383426,203.0,0.17543739269794772
0.5265310004117983,0.827703510344592,819.0,0.14714392405521565
0.3053177140813025,0.9018720382403776,433.0,0.14498717461888475
0.48366022945666454,0.42232679534029827,1139.0,0.17235305079490368
0.844811483319801,0.7740469562111468,1270.0,0.14642862146187774
0.06663065786716971,0.03252311377283623,363.0,0.18010299435538243
0.8641578460455934,0.30285049443686585,1465.0,0.17133248502023526
0.3492951884054678,0.7006959167384368,1711.0,0.14703332452619458
0.8436672915939395,0.47740408372310306,104.0,0.17422434821361693
0.5497600991567068,0.9572002692377645,619.0,0.1444362913614965
0.5742612613392651,0.9871312789430113,613.0,0.1266190270683569
0.43197236130064554,0.6604235536705947,1047.0,0.1601161475360827
0.6074713954633081,0.9815944687367703,1984.0,0.12715906037748154
0.5795749515410473,0.9967234252861699,1953.0,0.12531472805380928
0.4137628507936451,0.7378838898895936,584.0,0.1478404135155052
0.5954423200184785,0.9950043794152819,36.0,0.12547207797228907
0.18537992880583093,0.6132889622271951,1870.0,0.17563434586379242
0.44993436206324916,0.8024200617464156,1580.0,0.1465186647217135
0.1801528083146457,0.4305444720115026,6.0,0.17291305079490366
0.6329641906137988,0.8897989710099625,1537.0,0.14511844088062936
0.76077649695941,0.9153276816141152,1812.0,0.1452702432821197
0.6621861144737874,0.6685824604872073,1010.0,0.15046484874532357
0.9349036205224774,0.9973167621092143,1192.0,0.12531472805380928
0.9681945718769306,0.8557612858757017,1135.0,0.14588244507265422
0.9163155757800385,0.7648730688467247,1430.0,0.14637320818467875
