n_epochs,loss,l2_reg,lrate
5,0.1277411706744211,0.0,1e-05
1002,0.15375729878586325,0.5,0.500005
1501,0.13515858357109647,0.25,0.7500025
5,0.1252936197351388,1.0,1.0
2000,0.18643277669075742,1.0,1e-05
419,0.12059180806964778,0.0,1.0
2000,0.11362443895901006,1.0,1.0
2000,0.10486245996884754,0.0,1.0
1933,0.12310491714287193,0.0,1.0
5,0.1252137393339796,0.0,0.8935670368222461
2000,0.11844560082649132,0.0,1e-05
5,0.1870241800170339,1.0,1e-05
2000,0.11699181896307957,0.7214303908806348,1.0
2000,0.12021666019026431,0.0,0.5073034836440479
2000,0.10473975786392535,0.0,1.0
2000,0.10486339498234894,0.0,1.0
2000,0.10477878349407682,0.0,1.0
2000,0.10487843947898112,0.0,1.0
2000,0.11739574878078247,0.4142720637371424,1.0
2000,0.11368533286113498,0.0,0.9567495430496927
5,0.12077157688864905,0.0,1.0
2000,0.11914241841311932,0.0,0.24397008227648198
2000,0.11392473845092808,1.0,1.0
1261,0.12137464800920594,0.0,1.0
2000,0.10488727651566895,0.0,1.0
2000,0.10479844871725613,0.0,1.0
2000,0.10485440224079394,0.0,1.0
1050,0.12517655463082286,1.0,1.0
1068,0.12239884101932344,0.0,1e-05
2000,0.1048819049684329,0.0,1.0
2000,0.10487388430631213,0.0,1.0
2000,0.10480495702735626,0.0,1.0
5,0.12432245173140498,0.6884797975375035,1.0
2000,0.1047952850270475,0.0,1.0
5,0.12656241821589265,0.0,0.39152431489224276
2000,0.12521927043584474,0.15469468912242376,1.0
855,0.12572836502390206,0.0,1.0
2000,0.10480259809593605,0.0,1.0
2000,0.10493510532514784,0.0,1.0
2000,0.12011754350029517,0.0,0.6333898651893034
2000,0.11403083487271642,1.0,1.0
2000,0.10467423116181897,0.0,1.0
2000,0.10483400917838209,0.0,1.0
2000,0.11779988851020427,0.5232399319006837,1.0
2000,0.10477024597818713,0.0,1.0
2000,0.1204314859624617,0.0,0.797960409192742
2000,0.11809740541807603,0.0,1e-05
5,0.12729976655539987,0.0,0.6691021916532262
2000,0.11661036366978088,0.2920990119164291,1.0
2000,0.10494418784498802,0.0,1.0
2000,0.1048563705892056,0.0,1.0
2000,0.11384083536392435,1.0,1.0
5,0.12438589285430697,0.39176386168960053,1.0
2000,0.10485085197407985,0.0,1.0
2000,0.10470789078473451,0.0,1.0
2000,0.10477565651490194,0.0,1.0
2000,0.10476296079432106,0.0,1.0
2000,0.10474156203345421,0.0,1.0
1326,0.12304073843133767,0.0,1.0
2000,0.10484262635873191,0.0,1.0
2000,0.10479918617494158,0.0,1.0
2000,0.10477108651001718,0.0,1.0
2000,0.11652550012294345,0.715135163353604,1.0
1097,0.12572805561893172,1.0,1.0
2000,0.10488083670867071,0.0,1.0
2000,0.10490134914511863,0.0,1.0
2000,0.10483712269469253,0.0,1.0
2000,0.10483050792975097,0.0,1.0
2000,0.10480786297508496,0.0,1.0
2000,0.10483357378870016,0.0,1.0
2000,0.1049272981469147,0.0,1.0
1519,0.12240620407208286,0.0,1.0
2000,0.11704067926242563,0.32214948913373226,1.0
2000,0.11984838263449803,0.0,0.6302651256115738
2000,0.10486573145040985,0.0,1.0
2000,0.10481277158289534,0.0,1.0
2000,0.10493140082477245,0.0,1.0
1961,0.1201875780160317,0.0,1.0
2000,0.11830977623831512,0.0,1e-05
5,0.1270765361265077,0.0,1e-05
2000,0.10479568219104111,0.0,1.0
2000,0.12388737470087285,0.14903606200468092,1.0
2000,0.10480763910002237,0.0,1.0
2000,0.10476058972120073,0.0,1.0
2000,0.1195301854727467,0.0,0.7184502129989995
2000,0.1047535341942725,0.0,1.0
2000,0.11621379437849981,0.8118775274543568,1.0
2000,0.10481481057801577,0.0,1.0
2000,0.10478369223091483,0.0,1.0
5,0.12071427813824998,0.0,1.0
5,0.12514870316479362,1.0,1.0
2000,0.10478997970958434,0.0,1.0
2000,0.11375085059584567,1.0,1.0
2000,0.10479070537244298,0.0,1.0
2000,0.10481532121744644,0.0,1.0
2000,0.10473795274224101,0.0,1.0
2000,0.10478752402150018,0.0,1.0
2000,0.10487502592342812,0.0,1.0
2000,0.11804712676437981,0.0,0.8903494614810891
512,0.12479662843612281,1.0,1.0
